Suburb ,Type,Date
South Morang,House,09/09/2017
South Yarra,UniTownhouse,09/09/2017
South Yarra,House,09/09/2017
South Yarra,House,09/09/2017
South Yarra,UniTownhouse,09/09/2017
South Yarra,UniTownhouse,09/09/2017
South Yarra,UniTownhouse,09/09/2017
South Yarra,House,09/09/2017
Southbank,UniTownhouse,09/09/2017
Southbank,UniTownhouse,09/09/2017
Springvale,House,09/09/2017
St Kilda,UniTownhouse,09/09/2017
St Kilda,UniTownhouse,09/09/2017
Strathmore,UniTownhouse,09/09/2017
Sunbury,House,09/09/2017
Sunbury,House,09/09/2017
Sunbury,House,09/09/2017
Sunbury,House,09/09/2017
Sunbury,House,09/09/2017
Sunshine North,House,09/09/2017
Sunshine North,UniTownhouse,09/09/2017
Surrey Hills,House,09/09/2017
Surrey Hills,House,09/09/2017
Surrey Hills,House,09/09/2017
Surrey Hills,House,09/09/2017
Sydenham,House,09/09/2017
Taylors Lakes,House,09/09/2017
Taylors Lakes,House,09/09/2017
Templestowe,Townhouse,09/09/2017
Templestowe Lower,House,09/09/2017
Thomastown,House,09/09/2017
Thomastown,UniTownhouse,09/09/2017
Thornbury,House,09/09/2017
Thornbury,House,09/09/2017
Toorak,UniTownhouse,09/09/2017
Toorak,UniTownhouse,09/09/2017
Toorak,UniTownhouse,09/09/2017
Tullamarine,Townhouse,09/09/2017
Tullamarine,Townhouse,09/09/2017
Vermont,UniTownhouse,09/09/2017
Wantirna,House,09/09/2017
Wantirna,House,09/09/2017
Wantirna South,House,09/09/2017
Watsonia,UniTownhouse,09/09/2017
Werribee,House,09/09/2017
Werribee,House,09/09/2017
Werribee,House,09/09/2017
West Footscray,UniTownhouse,09/09/2017
West Melbourne,House,09/09/2017
West Melbourne,House,09/09/2017
Westmeadows,House,09/09/2017
Williamstown,House,09/09/2017
Windsor,UniTownhouse,09/09/2017
Wollert,House,09/09/2017
Wollert,Townhouse,09/09/2017
Abbotsford,House,09/12/2017
Abbotsford,House,09/12/2017
Aberfeldie,House,09/12/2017
Airport West,House,09/12/2017
Airport West,House,09/12/2017
Airport West,House,09/12/2017
Airport West,Townhouse,09/12/2017
Albert Park,House,09/12/2017
Altona North,UniTownhouse,09/12/2017
Altona North,House,09/12/2017
Altona North,House,09/12/2017
Altona North,House,09/12/2017
Altona North,House,09/12/2017
Altona North,UniTownhouse,09/12/2017
Altona North,UniTownhouse,09/12/2017
Ardeer,House,09/12/2017
Ardeer,House,09/12/2017
Armadale,House,09/12/2017
Ascot Vale,House,09/12/2017
Ascot Vale,House,09/12/2017
Ascot Vale,House,09/12/2017
Ashburton,House,09/12/2017
Ashwood,House,09/12/2017
Ashwood,Townhouse,09/12/2017
Ashwood,Townhouse,09/12/2017
Ashwood,House,09/12/2017
Aspendale,House,09/12/2017
Aspendale Gardens,House,09/12/2017
Avondale Heights,House,09/12/2017
Avondale Heights,House,09/12/2017
Balaclava,UniTownhouse,09/12/2017
Balwyn,House,09/12/2017
Balwyn North,UniTownhouse,09/12/2017
Balwyn North,UniTownhouse,09/12/2017
Bayswater,Townhouse,09/12/2017
Bayswater,House,09/12/2017
Bayswater North,House,09/12/2017
Beaumaris,House,09/12/2017
Bentleigh,Townhouse,09/12/2017
Bentleigh,House,09/12/2017
Bentleigh East,Townhouse,09/12/2017
Bentleigh East,UniTownhouse,09/12/2017
Bentleigh East,UniTownhouse,09/12/2017
Bentleigh East,House,09/12/2017
Bentleigh East,House,09/12/2017
Bentleigh East,House,09/12/2017
Blackburn,House,09/12/2017
Blackburn North,House,09/12/2017
Bonbeach,Townhouse,09/12/2017
Box Hill,House,09/12/2017
Braybrook,House,09/12/2017
Braybrook,Townhouse,09/12/2017
Brighton,UniTownhouse,09/12/2017
Brighton,UniTownhouse,09/12/2017
Brighton,House,09/12/2017
Brighton,House,09/12/2017
Brighton,Townhouse,09/12/2017
Brighton,UniTownhouse,09/12/2017
Brighton,House,09/12/2017
Brighton,House,09/12/2017
Brighton East,House,09/12/2017
Brighton East,House,09/12/2017
Brighton East,House,09/12/2017
Broadmeadows,Townhouse,09/12/2017
Brunswick,UniTownhouse,09/12/2017
Brunswick,House,09/12/2017
Brunswick,UniTownhouse,09/12/2017
Brunswick East,House,09/12/2017
Brunswick East,House,09/12/2017
Brunswick West,House,09/12/2017
Brunswick West,House,09/12/2017
Brunswick West,Townhouse,09/12/2017
Bulleen,UniTownhouse,09/12/2017
Bulleen,House,09/12/2017
Bundoora,Townhouse,09/12/2017
Cairnlea,House,09/12/2017
Camberwell,House,09/12/2017
Camberwell,House,09/12/2017
Camberwell,House,09/12/2017
Camberwell,House,09/12/2017
Camberwell,House,09/12/2017
Camberwell,House,09/12/2017
Camberwell,House,09/12/2017
Camberwell,House,09/12/2017
Camberwell,House,09/12/2017
Campbellfield,House,09/12/2017
Carlton,UniTownhouse,09/12/2017
Carlton,UniTownhouse,09/12/2017
Caroline Springs,House,09/12/2017
Caulfield North,UniTownhouse,09/12/2017
Caulfield South,House,09/12/2017
Caulfield South,House,09/12/2017
Chelsea,House,09/12/2017
Chelsea Heights,House,09/12/2017
Chelsea Heights,House,09/12/2017
Cheltenham,House,09/12/2017
Cheltenham,House,09/12/2017
Cheltenham,House,09/12/2017
Clayton South,UniTownhouse,09/12/2017
Clayton South,House,09/12/2017
Clifton Hill,House,09/12/2017
Clifton Hill,House,09/12/2017
Coburg,House,09/12/2017
Coburg North,House,09/12/2017
Coburg North,House,09/12/2017
Coburg North,House,09/12/2017
Coburg North,UniTownhouse,09/12/2017
Collingwood,House,09/12/2017
Craigieburn,House,09/12/2017
Craigieburn,House,09/12/2017
Craigieburn,House,09/12/2017
Craigieburn,House,09/12/2017
Craigieburn,House,09/12/2017
Craigieburn,House,09/12/2017
Croydon,House,09/12/2017
Croydon,House,09/12/2017
Croydon,UniTownhouse,09/12/2017
Croydon,House,09/12/2017
Dandenong,House,09/12/2017
Dandenong North,UniTownhouse,09/12/2017
Dandenong North,House,09/12/2017
Delahey,House,09/12/2017
Diamond Creek,UniTownhouse,09/12/2017
Diamond Creek,House,09/12/2017
Dingley Village,UniTownhouse,09/12/2017
Dingley Village,UniTownhouse,09/12/2017
Doncaster,UniTownhouse,09/12/2017
Doncaster,House,09/12/2017
Doncaster East,House,09/12/2017
Doncaster East,House,09/12/2017
Donvale,House,09/12/2017
Doreen,House,09/12/2017
Doreen,House,09/12/2017
Eaglemont,House,09/12/2017
Eaglemont,House,09/12/2017
Eaglemont,House,09/12/2017
East Melbourne,UniTownhouse,09/12/2017
Eltham,House,09/12/2017
Elwood,UniTownhouse,09/12/2017
Elwood,House,09/12/2017
Elwood,UniTownhouse,09/12/2017
Endeavour Hills,House,09/12/2017
Epping,House,09/12/2017
Epping,House,09/12/2017
Epping,House,09/12/2017
Epping,House,09/12/2017
Epping,House,09/12/2017
Epping,House,09/12/2017
Epping,House,09/12/2017
Epping,UniTownhouse,09/12/2017
Epping,House,09/12/2017
Epping,Townhouse,09/12/2017
Essendon,UniTownhouse,09/12/2017
Essendon,House,09/12/2017
Essendon,House,09/12/2017
Essendon,UniTownhouse,09/12/2017
Essendon West,House,09/12/2017
Fawkner,House,09/12/2017
Fawkner,House,09/12/2017
Fawkner,House,09/12/2017
Ferntree Gully,House,09/12/2017
Ferntree Gully,House,09/12/2017
Ferntree Gully,House,09/12/2017
Ferntree Gully,House,09/12/2017
Fitzroy,UniTownhouse,09/12/2017
Fitzroy,UniTownhouse,09/12/2017
Fitzroy North,House,09/12/2017
Fitzroy North,House,09/12/2017
Fitzroy North,UniTownhouse,09/12/2017
Fitzroy North,UniTownhouse,09/12/2017
Fitzroy North,UniTownhouse,09/12/2017
Fitzroy North,House,09/12/2017
Fitzroy North,House,09/12/2017
Fitzroy North,UniTownhouse,09/12/2017
Footscray,UniTownhouse,09/12/2017
Footscray,House,09/12/2017
Footscray,House,09/12/2017
Frankston,House,09/12/2017
Frankston,UniTownhouse,09/12/2017
Frankston,House,09/12/2017
Frankston,House,09/12/2017
Frankston,House,09/12/2017
Frankston North,House,09/12/2017
Frankston South,Townhouse,09/12/2017
Frankston South,House,09/12/2017
Gardenvale,UniTownhouse,09/12/2017
Gardenvale,UniTownhouse,09/12/2017
Gladstone Park,House,09/12/2017
Glen Huntly,UniTownhouse,09/12/2017
Glen Huntly,UniTownhouse,09/12/2017
Glen Iris,Townhouse,09/12/2017
Glen Iris,House,09/12/2017
Glen Waverley,House,09/12/2017
Glen Waverley,House,09/12/2017
Glenroy,House,09/12/2017
Glenroy,Townhouse,09/12/2017
Glenroy,UniTownhouse,09/12/2017
Glenroy,UniTownhouse,09/12/2017
Glenroy,House,09/12/2017
Glenroy,Townhouse,09/12/2017
Glenroy,House,09/12/2017
Greensborough,House,09/12/2017
Greensborough,House,09/12/2017
Greenvale,House,09/12/2017
Greenvale,House,09/12/2017
Hadfield,House,09/12/2017
Hampton,House,09/12/2017
Hampton,Townhouse,09/12/2017
Hampton,House,09/12/2017
Hampton,House,09/12/2017
Hampton,Townhouse,09/12/2017
Hampton East,Townhouse,09/12/2017
Hampton East,House,09/12/2017
Hampton East,UniTownhouse,09/12/2017
Hawthorn,UniTownhouse,09/12/2017
Hawthorn,House,09/12/2017
Hawthorn,UniTownhouse,09/12/2017
Hawthorn,House,09/12/2017
Hawthorn,UniTownhouse,09/12/2017
Hawthorn,UniTownhouse,09/12/2017
Hawthorn,UniTownhouse,09/12/2017
Hawthorn,UniTownhouse,09/12/2017
Hawthorn East,UniTownhouse,09/12/2017
Hawthorn East,House,09/12/2017
Hawthorn East,House,09/12/2017
Hawthorn East,House,09/12/2017
Heidelberg,UniTownhouse,09/12/2017
Heidelberg West,UniTownhouse,09/12/2017
Heidelberg West,House,09/12/2017
Highett,Townhouse,09/12/2017
Highett,Townhouse,09/12/2017
Highett,House,09/12/2017
Hillside,House,09/12/2017
Hillside,House,09/12/2017
Hoppers Crossing,House,09/12/2017
Hoppers Crossing,House,09/12/2017
Hoppers Crossing,House,09/12/2017
Hoppers Crossing,House,09/12/2017
Hoppers Crossing,House,09/12/2017
Hoppers Crossing,House,09/12/2017
Hoppers Crossing,House,09/12/2017
Hughesdale,House,09/12/2017
Ivanhoe,UniTownhouse,09/12/2017
Ivanhoe,House,09/12/2017
Ivanhoe,UniTownhouse,09/12/2017
Ivanhoe,UniTownhouse,09/12/2017
Ivanhoe East,House,09/12/2017
Jacana,House,09/12/2017
Kealba,House,09/12/2017
Keilor Downs,House,09/12/2017
Keilor East,House,09/12/2017
Keilor East,House,09/12/2017
Keilor East,House,09/12/2017
Keilor East,Townhouse,09/12/2017
Kensington,House,09/12/2017
Kensington,Townhouse,09/12/2017
Kew,UniTownhouse,09/12/2017
Kew,Townhouse,09/12/2017
Kew,House,09/12/2017
Kew,House,09/12/2017
Kew,House,09/12/2017
Kew East,House,09/12/2017
Kilsyth,House,09/12/2017
Kings Park,House,09/12/2017
Kings Park,House,09/12/2017
Kingsbury,House,09/12/2017
Lalor,House,09/12/2017
Lalor,House,09/12/2017
Lalor,House,09/12/2017
Lalor,House,09/12/2017
Lalor,House,09/12/2017
Lower Plenty,Townhouse,09/12/2017
MacLeod,House,09/12/2017
MacLeod,House,09/12/2017
MacLeod,House,09/12/2017
Maidstone,Townhouse,09/12/2017
Maidstone,House,09/12/2017
Maidstone,Townhouse,09/12/2017
Malvern,House,09/12/2017
Malvern,House,09/12/2017
Malvern,House,09/12/2017
Malvern,House,09/12/2017
Malvern East,House,09/12/2017
Malvern East,House,09/12/2017
Malvern East,House,09/12/2017
Malvern East,House,09/12/2017
Malvern East,House,09/12/2017
Malvern East,House,09/12/2017
Maribyrnong,House,09/12/2017
McKinnon,Townhouse,09/12/2017
Meadow Heights,Townhouse,09/12/2017
Melbourne,UniTownhouse,09/12/2017
Melton West,House,09/12/2017
Mentone,UniTownhouse,09/12/2017
Mernda,House,09/12/2017
Mernda,House,09/12/2017
Middle Park,House,09/12/2017
Mill Park,House,09/12/2017
Mill Park,House,09/12/2017
Mill Park,House,09/12/2017
Mill Park,House,09/12/2017
Mill Park,House,09/12/2017
Mill Park,House,09/12/2017
Mill Park,House,09/12/2017
Mill Park,House,09/12/2017
Mitcham,UniTownhouse,09/12/2017
Mitcham,House,09/12/2017
Mitcham,UniTownhouse,09/12/2017
Mont Albert,UniTownhouse,09/12/2017
Mordialloc,UniTownhouse,09/12/2017
Mulgrave,UniTownhouse,09/12/2017
Mulgrave,House,09/12/2017
Murrumbeena,UniTownhouse,09/12/2017
Murrumbeena,House,09/12/2017
Murrumbeena,Townhouse,09/12/2017
Newport,House,09/12/2017
Niddrie,UniTownhouse,09/12/2017
Niddrie,House,09/12/2017
Noble Park,UniTownhouse,09/12/2017
Noble Park,House,09/12/2017
Noble Park,House,09/12/2017
Northcote,House,09/12/2017
Northcote,House,09/12/2017
Northcote,House,09/12/2017
Nunawading,House,09/12/2017
Oak Park,House,09/12/2017
Oak Park,UniTownhouse,09/12/2017
Oakleigh,House,09/12/2017
Oakleigh South,House,09/12/2017
Officer,House,09/12/2017
Pakenham,House,09/12/2017
Parkdale,House,09/12/2017
Pascoe Vale,UniTownhouse,09/12/2017
Pascoe Vale,House,09/12/2017
Pascoe Vale,House,09/12/2017
Pascoe Vale,House,09/12/2017
Pascoe Vale,UniTownhouse,09/12/2017
Pascoe Vale,House,09/12/2017
Pascoe Vale,House,09/12/2017
Plumpton,House,09/12/2017
Point Cook,House,09/12/2017
Point Cook,House,09/12/2017
Port Melbourne,UniTownhouse,09/12/2017
Port Melbourne,House,09/12/2017
Port Melbourne,House,09/12/2017
Prahran,UniTownhouse,09/12/2017
Prahran,House,09/12/2017
Prahran,UniTownhouse,09/12/2017
Preston,House,09/12/2017
Preston,House,09/12/2017
Preston,House,09/12/2017
Preston,UniTownhouse,09/12/2017
Preston,House,09/12/2017
Preston,House,09/12/2017
Reservoir,House,09/12/2017
Reservoir,UniTownhouse,09/12/2017
Reservoir,House,09/12/2017
Reservoir,House,09/12/2017
Reservoir,UniTownhouse,09/12/2017
Reservoir,House,09/12/2017
Reservoir,House,09/12/2017
Reservoir,House,09/12/2017
Reservoir,House,09/12/2017
Reservoir,House,09/12/2017
Reservoir,UniTownhouse,09/12/2017
Richmond,UniTownhouse,09/12/2017
Richmond,House,09/12/2017
Richmond,House,09/12/2017
Richmond,Townhouse,09/12/2017
Richmond,Townhouse,09/12/2017
Richmond,UniTownhouse,09/12/2017
Richmond,UniTownhouse,09/12/2017
Richmond,UniTownhouse,09/12/2017
Richmond,UniTownhouse,09/12/2017
Ringwood,House,09/12/2017
Ringwood,House,09/12/2017
Ringwood,House,09/12/2017
Ringwood East,House,09/12/2017
Ringwood East,House,09/12/2017
Roxburgh Park,House,09/12/2017
Roxburgh Park,House,09/12/2017
Sandringham,House,09/12/2017
Sandringham,House,09/12/2017
Sandringham,House,09/12/2017
Sandringham,House,09/12/2017
Seaford,House,09/12/2017
South Melbourne,UniTownhouse,09/12/2017
South Melbourne,House,09/12/2017
South Melbourne,House,09/12/2017
South Melbourne,House,09/12/2017
South Melbourne,House,09/12/2017
South Morang,House,09/12/2017
South Morang,House,09/12/2017
South Morang,House,09/12/2017
South Yarra,UniTownhouse,09/12/2017
South Yarra,UniTownhouse,09/12/2017
Springvale South,House,09/12/2017
St Albans,House,09/12/2017
St Albans,House,09/12/2017
St Albans,House,09/12/2017
St Albans,House,09/12/2017
St Kilda,UniTownhouse,09/12/2017
St Kilda,UniTownhouse,09/12/2017
St Kilda,UniTownhouse,09/12/2017
St Kilda,UniTownhouse,09/12/2017
Strathmore,House,09/12/2017
Sunbury,House,09/12/2017
Sunbury,House,09/12/2017
Sunbury,House,09/12/2017
Sunbury,House,09/12/2017
Sunshine,House,09/12/2017
Sunshine,House,09/12/2017
Sunshine North,UniTownhouse,09/12/2017
Sunshine North,House,09/12/2017
Sunshine West,House,09/12/2017
Surrey Hills,House,09/12/2017
Surrey Hills,UniTownhouse,09/12/2017
Surrey Hills,House,09/12/2017
Surrey Hills,UniTownhouse,09/12/2017
Sydenham,House,09/12/2017
Taylors Lakes,House,09/12/2017
Taylors Lakes,House,09/12/2017
Taylors Lakes,House,09/12/2017
Taylors Lakes,House,09/12/2017
Templestowe,House,09/12/2017
Templestowe,House,09/12/2017
Templestowe,House,09/12/2017
Thomastown,House,09/12/2017
Thomastown,House,09/12/2017
Thomastown,House,09/12/2017
Thornbury,House,09/12/2017
Thornbury,House,09/12/2017
Thornbury,House,09/12/2017
Thornbury,UniTownhouse,09/12/2017
Toorak,House,09/12/2017
Toorak,UniTownhouse,09/12/2017
Toorak,UniTownhouse,09/12/2017
Tullamarine,House,09/12/2017
Vermont,House,09/12/2017
Vermont,House,09/12/2017
Vermont South,House,09/12/2017
Viewbank,House,09/12/2017
Wantirna,House,09/12/2017
Wantirna South,House,09/12/2017
Werribee,House,09/12/2017
Werribee,House,09/12/2017
Werribee,House,09/12/2017
Werribee,House,09/12/2017
Werribee,House,09/12/2017
Werribee,House,09/12/2017
West Footscray,UniTownhouse,09/12/2017
West Footscray,House,09/12/2017
West Footscray,House,09/12/2017
Westmeadows,House,09/12/2017
Wheelers Hill,House,09/12/2017
Wheelers Hill,House,09/12/2017
Whittlesea,House,09/12/2017
Whittlesea,House,09/12/2017
Williamstown,House,09/12/2017
Williamstown,House,09/12/2017
Williamstown,House,09/12/2017
Williamstown North,House,09/12/2017
Windsor,UniTownhouse,09/12/2017
Windsor,UniTownhouse,09/12/2017
Wollert,House,09/12/2017
Wollert,House,09/12/2017
Wollert,Townhouse,09/12/2017
Wollert,House,09/12/2017
Wollert,House,09/12/2017
Wyndham Vale,House,09/12/2017
Wyndham Vale,House,09/12/2017
Wyndham Vale,House,09/12/2017
Wyndham Vale,House,09/12/2017
Airport West,House,10/02/2018
Albion,House,10/02/2018
Altona,House,10/02/2018
Altona Meadows,House,10/02/2018
Altona Meadows,House,10/02/2018
Altona North,House,10/02/2018
Altona North,Townhouse,10/02/2018
Ardeer,House,10/02/2018
Armadale,UniTownhouse,10/02/2018
Ascot Vale,Townhouse,10/02/2018
Ascot Vale,Townhouse,10/02/2018
Ashburton,House,10/02/2018
Balaclava,UniTownhouse,10/02/2018
Balwyn North,UniTownhouse,10/02/2018
Balwyn North,House,10/02/2018
Bayswater,House,10/02/2018
Bayswater North,UniTownhouse,10/02/2018
Beaumaris,House,10/02/2018
Beaumaris,UniTownhouse,10/02/2018
Beaumaris,House,10/02/2018
Bentleigh,House,10/02/2018
Bentleigh East,House,10/02/2018
Bentleigh East,Townhouse,10/02/2018
Bentleigh East,House,10/02/2018
Berwick,House,10/02/2018
Blackburn,House,10/02/2018
Blackburn,Townhouse,10/02/2018
Blackburn North,Townhouse,10/02/2018
Boronia,House,10/02/2018
Boronia,House,10/02/2018
Boronia,UniTownhouse,10/02/2018
Brooklyn,UniTownhouse,10/02/2018
Brunswick,UniTownhouse,10/02/2018
Brunswick,House,10/02/2018
Brunswick East,House,10/02/2018
Brunswick East,House,10/02/2018
Brunswick East,House,10/02/2018
Brunswick West,House,10/02/2018
Brunswick West,UniTownhouse,10/02/2018
Bundoora,House,10/02/2018
Bundoora,House,10/02/2018
Burnley,House,10/02/2018
Burnside Heights,House,10/02/2018
Burwood East,House,10/02/2018
Camberwell,UniTownhouse,10/02/2018
Camberwell,UniTownhouse,10/02/2018
Carlton North,House,10/02/2018
Carnegie,UniTownhouse,10/02/2018
Carnegie,UniTownhouse,10/02/2018
Carrum,UniTownhouse,10/02/2018
Chelsea Heights,House,10/02/2018
Cheltenham,House,10/02/2018
Chirnside Park,House,10/02/2018
Clarinda,Townhouse,10/02/2018
Coburg,House,10/02/2018
Coburg North,House,10/02/2018
Craigieburn,House,10/02/2018
Craigieburn,House,10/02/2018
Craigieburn,House,10/02/2018
Cranbourne West,House,10/02/2018
Cremorne,House,10/02/2018
Croydon,House,10/02/2018
Croydon North,UniTownhouse,10/02/2018
Dallas,House,10/02/2018
Doncaster,Townhouse,10/02/2018
Doncaster East,Townhouse,10/02/2018
Doreen,House,10/02/2018
Eltham,House,10/02/2018
Eltham,House,10/02/2018
Epping,House,10/02/2018
Essendon,House,10/02/2018
Essendon,House,10/02/2018
Fawkner,House,10/02/2018
Ferntree Gully,House,10/02/2018
Fitzroy,Townhouse,10/02/2018
Fitzroy North,House,10/02/2018
Flemington,House,10/02/2018
Footscray,UniTownhouse,10/02/2018
Footscray,UniTownhouse,10/02/2018
Frankston,UniTownhouse,10/02/2018
Frankston South,House,10/02/2018
Glen Iris,UniTownhouse,10/02/2018
Glen Iris,UniTownhouse,10/02/2018
Glen Iris,UniTownhouse,10/02/2018
Glen Iris,House,10/02/2018
Glen Waverley,House,10/02/2018
Glen Waverley,UniTownhouse,10/02/2018
Greenvale,House,10/02/2018
Greenvale,House,10/02/2018
Hawthorn,UniTownhouse,10/02/2018
Hawthorn,UniTownhouse,10/02/2018
Hawthorn,UniTownhouse,10/02/2018
Hawthorn East,UniTownhouse,10/02/2018
Heatherton,House,10/02/2018
Highett,Townhouse,10/02/2018
Hillside,House,10/02/2018
Hillside,House,10/02/2018
Hillside,House,10/02/2018
Hoppers Crossing,House,10/02/2018
Hoppers Crossing,House,10/02/2018
Hoppers Crossing,House,10/02/2018
