Suburb,Rooms,Type,Price,Method,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,CouncilArea,Propertycount
Toorak,2,u,655000,S,08/04/2017,4.6,3142,2,1,1,1816,105,Stonnington,7217
Toorak,3,u,840000,S,08/04/2017,4.6,3142,3,1,1,1678,94,Stonnington,7217
Toorak,2,u,1010000,PI,08/04/2017,4.6,3142,2,2,2,586,119,Stonnington,7217
Toorak,2,u,650000,S,13/05/2017,4.6,3142,2,1,0,0,,Stonnington,7217
Toorak,3,h,2400000,PI,20/05/2017,4.6,3142,3,2,1,224,,Stonnington,7217
Toorak,4,h,3600000,PI,20/05/2017,4.6,3142,4,2,2,815,,Stonnington,7217
Toorak,2,u,750000,PI,20/05/2017,4.6,3142,2,1,1,0,,Stonnington,7217
Toorak,1,u,247500,SA,22/04/2017,4.6,3142,1,1,1,0,,Stonnington,7217
Toorak,3,t,1320000,S,29/04/2017,4.6,3142,3,2,1,3,131,Stonnington,7217
Toorak,3,u,922500,S,29/04/2017,4.6,3142,3,1,2,4657,,Stonnington,7217
Toorak,2,u,760000,S,29/04/2017,4.6,3142,2,1,1,0,,Stonnington,7217
Williamstown North,2,u,546000,S,08/04/2017,8.9,3016,2,1,1,2023,,Hobsons Bay,802
Williamstown North,3,t,670000,VB,08/04/2017,8.9,3016,3,2,2,146,141,Hobsons Bay,802
Williamstown North,3,h,1070000,PI,08/04/2017,8.9,3016,3,2,5,442,249,Hobsons Bay,802
Williamstown North,3,h,1575000,S,13/05/2017,8.9,3016,3,1,1,860,160,Hobsons Bay,802
Williamstown North,4,h,1520000,SP,13/05/2017,8.9,3016,4,2,3,560,,Hobsons Bay,802
Williamstown North,3,t,720000,SP,13/05/2017,8.9,3016,3,2,2,146,141,Hobsons Bay,802
Williamstown North,3,h,1045000,S,29/04/2017,8.9,3016,3,2,3,526,159,Hobsons Bay,802
Windsor,2,u,585000,S,08/04/2017,5.1,3181,2,1,1,0,79,Stonnington,4380
Windsor,2,u,690000,S,13/05/2017,5.1,3181,2,1,1,0,,Stonnington,4380
Windsor,2,u,854000,SP,22/04/2017,5.1,3181,2,1,1,774,90,Stonnington,4380
Windsor,1,h,900000,VB,29/04/2017,5.1,3181,1,1,1,160,,Stonnington,4380
Windsor,1,u,350000,SP,29/04/2017,5.1,3181,1,1,0,0,48,Port Phillip,4380
Yallambie,3,h,721500,S,20/05/2017,15,3085,3,1,1,594,,Banyule,1369
Yallambie,5,h,1060000,S,29/04/2017,15,3085,5,2,2,627,232,Banyule,1369
Yallambie,3,h,984000,S,29/04/2017,15,3085,3,2,2,552,,Banyule,1369
Balaclava,2,u,450000,SP,13/05/2017,6.6,3183,2,1,1,0,50,Port Phillip,2952
Balaclava,2,u,490000,VB,29/04/2017,6.6,3183,2,1,0,601,,Port Phillip,2952
Balaclava,1,u,440000,S,29/04/2017,6.6,3183,1,1,0,0,,Port Phillip,2952
Essendon West,3,h,1406000,S,13/05/2017,9.8,3040,3,1,1,34,,Moonee Valley,588
Essendon West,3,h,1305000,S,20/05/2017,9.8,3040,3,1,2,147,,Moonee Valley,588
Kingsbury,3,u,488000,S,13/05/2017,12.4,3083,3,1,1,260,150,Darebin,1414
West Melbourne,3,h,1750000,S,13/05/2017,1.9,3003,3,1,1,160,,Melbourne,2230
West Melbourne,2,t,1013000,S,20/05/2017,1.9,3003,2,2,1,0,130,Melbourne,2230
West Melbourne,3,t,1171000,S,20/05/2017,1.9,3003,3,2,1,650,,Melbourne,2230
West Melbourne,2,h,1053000,S,22/04/2017,1.9,3003,2,1,0,147,,Melbourne,2230
West Melbourne,1,u,295000,SP,29/04/2017,1.9,3003,1,1,1,0,,Melbourne,2230
Campbellfield,3,h,445000,S,20/05/2017,14.5,3061,3,1,2,534,,Hume,1889
Travancore,2,u,360000,SP,20/05/2017,5.3,3032,2,1,1,0,51,Moonee Valley,1052
Airport West,3,h,640000,S,01/07/2017,10.4,3042,3,1,2,219,101.37,Moonee Valley,3464
Airport West,3,h,961000,S,01/07/2017,10.4,3042,3,1,2,717,,Moonee Valley,3464
Albert Park,2,h,1535000,S,01/07/2017,3,3206,2,1,0,171,,Port Phillip,3280
Albion,3,h,570000,S,01/07/2017,10.5,3020,3,1,0,423,142,Brimbank,2185
Alphington,4,h,2345000,S,01/07/2017,5.7,3078,4,2,2,803,,Yarra,2211
Altona North,3,h,900000,S,01/07/2017,9.4,3025,3,1,2,672,110,Hobsons Bay,5132
Armadale,5,h,5200000,SP,01/07/2017,6.3,3143,5,3,3,761,,Stonnington,4836
Ashwood,3,h,1225000,S,01/07/2017,10.2,3147,3,1,2,770,,Monash,2894
Avondale Heights,3,u,622000,S,01/07/2017,9.5,3034,3,1,1,204,,Moonee Valley,4502
Avondale Heights,3,h,825000,SP,01/07/2017,9.5,3034,3,1,4,603,,Moonee Valley,4502
Balwyn,4,h,1475000,PI,01/07/2017,7.9,3103,4,3,5,380,,Boroondara,5682
Balwyn North,5,h,2160000,S,01/07/2017,9.7,3104,5,1,2,860,,Boroondara,7809
Balwyn North,3,t,1050000,PI,01/07/2017,9.7,3104,3,3,2,200,,Boroondara,7809
Balwyn North,3,h,1275000,VB,01/07/2017,9.7,3104,3,2,2,226,127,Boroondara,7809
Bayswater,3,t,640000,S,01/07/2017,23.2,3153,3,2,1,187,125,Knox,5030
Bayswater North,3,u,500000,PI,01/07/2017,23.2,3153,3,1,2,263,,Maroondah,3598
Beaumaris,4,h,1221000,PI,01/07/2017,17.3,3193,4,2,3,554,,Bayside,5366
Beaumaris,4,h,1823000,S,01/07/2017,17.3,3193,4,2,3,728,,Bayside,5366
Beaumaris,6,h,2000000,S,01/07/2017,17.3,3193,6,3,4,836,,Bayside,5366
Bentleigh,3,h,1365000,S,01/07/2017,11.4,3204,3,1,1,776,,Glen Eira,6795
Bentleigh,3,h,1045000,SP,01/07/2017,11.4,3204,3,1,1,401,114,Glen Eira,6795
Bentleigh East,5,h,1220000,S,01/07/2017,13.8,3165,5,2,2,611,188,Glen Eira,10969
Berwick,4,h,627500,SP,01/07/2017,35.2,3806,4,2,2,687,,Casey,17093
Boronia,3,h,642000,S,01/07/2017,25,3155,3,2,2,968,,Knox,9704
Briar Hill,3,h,840000,S,01/07/2017,16.1,3088,3,1,2,509,120,Banyule,1390
Brighton,3,h,2650000,S,01/07/2017,10.5,3186,3,2,2,645,219,Bayside,10579
Brighton,1,u,380000,VB,01/07/2017,10.5,3186,1,1,1,1993,46,Bayside,10579
Brighton,5,h,3250000,SP,01/07/2017,10.5,3186,5,3,2,835,,Bayside,10579
Brighton East,4,t,1731000,SP,01/07/2017,10.3,3187,4,3,2,345,239,Bayside,6938
Broadmeadows,3,t,465000,S,01/07/2017,14,3047,3,2,3,248,123.21,Hume,4294
Broadmeadows,3,h,518500,S,01/07/2017,14,3047,3,1,0,576,110,Hume,4294
Brunswick,2,u,692000,S,01/07/2017,5.2,3056,2,1,1,0,,Moreland,11918
Brunswick East,2,h,1305000,S,01/07/2017,4,3057,2,1,0,315,,Moreland,5533
Brunswick West,3,h,1100000,S,01/07/2017,5.2,3055,3,1,1,322,,Moreland,7082
Brunswick West,2,h,573000,S,01/07/2017,5.2,3055,2,1,1,0,,Moreland,7082
Bulleen,3,h,1060000,S,01/07/2017,10.8,3105,3,1,2,631,,Manningham,4480
Bundoora,3,h,805000,S,01/07/2017,12.1,3083,3,1,2,669,,Banyule,10175
Bundoora,3,h,682000,S,01/07/2017,12.1,3083,3,1,1,583,,Banyule,10175
Burnside Heights,3,h,535000,S,01/07/2017,14.8,3023,3,2,2,472,230,Melton,1686
Burwood East,4,h,1088000,PI,01/07/2017,14.7,3151,4,1,1,536,140.7481,Whitehorse,4048
Burwood East,3,h,1180000,S,01/07/2017,14.7,3151,3,1,1,563,,Whitehorse,4048
Cairnlea,3,h,630000,PI,01/07/2017,14.8,3023,3,2,2,397,145,Brimbank,2674
Camberwell,2,u,677000,S,01/07/2017,7.7,3124,2,1,1,131,76,Boroondara,8920
Camberwell,2,u,670000,VB,01/07/2017,7.7,3124,2,1,1,0,,Boroondara,8920
Camberwell,3,t,1320000,PI,01/07/2017,7.7,3124,3,2,2,227,223,Boroondara,8920
Canterbury,2,u,816000,S,01/07/2017,8.4,3126,2,2,1,8140,86.5,Boroondara,3265
Carlton,1,u,350000,VB,01/07/2017,1.6,3053,1,1,1,0,30.6,Melbourne,6786
Carlton,2,u,620000,S,01/07/2017,1.6,3053,2,2,1,0,,Melbourne,6786
Carlton,3,h,1760000,S,01/07/2017,1.6,3053,3,2,2,151,,Melbourne,6786
Caroline Springs,3,h,545000,SP,01/07/2017,14.8,3023,3,2,2,301,,Melton,7719
Caulfield South,2,u,1091500,S,01/07/2017,8.7,3162,2,2,1,225,,Glen Eira,5051
Cheltenham,5,h,1140000,S,01/07/2017,17.9,3192,5,2,2,570,,Kingston,9758
Cheltenham,3,t,950000,S,01/07/2017,17.9,3192,3,3,2,160,149,Bayside,9758
Cheltenham,2,u,425000,S,01/07/2017,17.9,3192,2,1,1,0,,Bayside,9758
Cheltenham,3,h,1116000,S,01/07/2017,17.9,3192,3,1,2,610,,Kingston,9758
Clifton Hill,3,u,1030000,S,01/07/2017,3.6,3068,3,2,2,538,,Yarra,2954
Coburg,2,h,900000,VB,01/07/2017,6.7,3058,2,1,1,350,100,Moreland,11204
Coburg,4,h,922000,SP,01/07/2017,6.7,3058,4,2,2,463,80,Moreland,11204
Coburg,3,h,1077000,S,01/07/2017,6.7,3058,3,1,2,512,,Moreland,11204
Coburg North,3,h,805000,PI,01/07/2017,6.7,3058,3,2,2,296,,Moreland,3445
Craigieburn,4,h,665000,PI,01/07/2017,20.6,3064,4,2,2,756,236,Hume,15510
Craigieburn,3,h,515500,S,01/07/2017,20.6,3064,3,1,4,651,117,Hume,15510
Craigieburn,3,h,660000,S,01/07/2017,20.6,3064,3,2,3,618,225.5,Hume,15510
Cranbourne,5,h,572000,S,01/07/2017,34.7,3977,5,2,1,581,,Casey,7680
Croydon,4,h,932000,S,01/07/2017,23,3136,4,2,2,880,225,Maroondah,11925
Croydon,2,h,570000,SP,01/07/2017,23,3136,2,1,1,312,110,Maroondah,11925
Croydon,4,h,875000,S,01/07/2017,23,3136,4,2,2,244,,Maroondah,11925
Dandenong,2,u,348000,S,01/07/2017,24.7,3175,2,1,0,156,,Greater Dandenong,10894
Dandenong North,3,h,627000,S,01/07/2017,24.7,3175,3,1,1,610,120,Greater Dandenong,8322
Dandenong North,3,h,760000,SP,01/07/2017,24.7,3175,3,1,2,751,,Greater Dandenong,8322
Diamond Creek,2,h,621000,S,01/07/2017,21.8,3089,2,1,0,610,61,Nillumbik,4258
Dingley Village,2,u,612000,S,01/07/2017,22.2,3172,2,1,1,197,,Kingston,3940
Doncaster,3,t,840000,SP,01/07/2017,12.4,3108,3,2,2,0,,Manningham,9028
Doncaster East,6,h,1856000,SP,01/07/2017,14.3,3109,6,3,3,1056,322,Manningham,10999
Donvale,7,h,2705000,S,01/07/2017,16.1,3111,7,2,4,5022,409.54,Manningham,4790
Doreen,3,h,530500,S,01/07/2017,25.9,3754,3,2,2,400,179,Whittlesea,7254
Eltham,3,h,975000,S,01/07/2017,18,3095,3,1,0,841,,Nillumbik,6990
Eltham,3,h,805000,S,01/07/2017,18,3095,3,2,0,848,127,Nillumbik,6990
Epping,4,h,940000,SP,01/07/2017,19.6,3076,4,3,2,508,364,Whittlesea,10926
Epping,2,u,437000,S,01/07/2017,19.6,3076,2,1,2,351,109,Whittlesea,10926
Epping,5,h,660000,S,01/07/2017,19.6,3076,5,3,2,708,,Whittlesea,10926
Essendon,3,h,1325000,S,01/07/2017,7.5,3040,3,2,2,441,,Moonee Valley,9264
Essendon,1,u,310000,S,01/07/2017,7.5,3040,1,1,1,0,,Moonee Valley,9264
Essendon,3,t,864000,S,01/07/2017,7.5,3040,3,1,2,177,3,Moonee Valley,9264
Essendon,1,u,291000,S,01/07/2017,7.5,3040,1,1,1,0,47,Moonee Valley,9264
Essendon West,3,h,750000,VB,01/07/2017,7.5,3040,3,1,1,236,114,Moonee Valley,588
Essendon West,5,h,2200000,VB,01/07/2017,7.5,3040,5,3,2,607,291,Moonee Valley,588
Fairfield,3,h,1550000,S,01/07/2017,5.7,3078,3,2,0,478,,Darebin,2970
Fawkner,3,h,720000,S,01/07/2017,13.1,3060,3,1,2,603,,Moreland,5070
Fitzroy North,2,h,1350000,VB,01/07/2017,3.6,3068,2,1,1,184,79,Yarra,6244
Fitzroy North,3,h,1852000,S,01/07/2017,3.6,3068,3,2,1,138,125,Yarra,6244
Fitzroy North,2,h,1100000,S,01/07/2017,3.6,3068,2,1,0,139,,Yarra,6244
Footscray,1,u,170000,PI,01/07/2017,5.1,3011,1,1,0,30,26,Maribyrnong,7570
Forest Hill,4,h,1372000,S,01/07/2017,15.4,3131,4,1,2,866,,Whitehorse,4385
Forest Hill,3,t,850500,S,01/07/2017,15.4,3131,3,2,2,353,,Whitehorse,4385
Frankston,3,h,640000,S,01/07/2017,38,3199,3,2,1,368,,Frankston,17055
Frankston North,3,h,611000,S,01/07/2017,36.9,3200,3,2,1,691,109,Frankston,2500
Frankston South,3,h,755000,S,01/07/2017,38,3199,3,1,2,786,174,Frankston,7566
Gisborne,4,h,521000,SP,01/07/2017,45.9,3437,4,2,2,978,144,Macedon Ranges,3376
Gladstone Park,3,h,625000,S,01/07/2017,12.9,3043,3,1,2,544,,Hume,3285
Glen Iris,4,h,1910000,S,01/07/2017,7.3,3146,4,2,3,737,,Boroondara,10412
Glen Iris,2,u,500000,PI,01/07/2017,7.3,3146,2,1,1,0,76,Stonnington,10412
Glen Iris,2,u,523000,S,01/07/2017,7.3,3146,2,1,1,0,,Stonnington,10412
Glenroy,3,t,525000,S,01/07/2017,11.2,3046,3,1,1,194,133,Moreland,8870
Glenroy,3,h,847000,SP,01/07/2017,11.2,3046,3,1,2,650,,Moreland,8870
Greensborough,6,h,990000,S,01/07/2017,16.1,3088,6,3,2,562,,Banyule,8524
Greensborough,2,u,695000,S,01/07/2017,16.1,3088,2,2,1,208,107,Banyule,8524
Hadfield,2,u,500000,S,01/07/2017,11.2,3046,2,1,2,304,,Moreland,2606
Hallam,3,h,662500,S,01/07/2017,32.3,3803,3,2,2,649,,Casey,3728
Hampton,3,u,1210000,SP,01/07/2017,13.8,3188,3,2,2,9838,152,Bayside,5454
Hampton East,3,h,1140000,S,01/07/2017,13.8,3188,3,1,2,1469,204,Bayside,2356
Hawthorn,1,u,395000,S,01/07/2017,5.3,3122,1,1,1,910,,Boroondara,11308
Hawthorn,3,u,1000000,S,01/07/2017,5.3,3122,3,1,1,1079,90,Boroondara,11308
Hawthorn,2,u,450000,S,01/07/2017,5.3,3122,2,1,1,2338,,Boroondara,11308
Hawthorn,4,h,2900000,S,01/07/2017,5.3,3122,4,1,3,636,156,Boroondara,11308
Hawthorn,2,u,450000,PI,01/07/2017,5.3,3122,2,1,1,1540,71,Boroondara,11308
Healesville,3,h,650000,SP,01/07/2017,45.2,3777,3,2,4,724,156.6,Yarra Ranges,3307
Heidelberg Heights,3,h,790000,S,01/07/2017,8.8,3081,3,2,1,458,,Banyule,2947
Heidelberg Heights,2,h,780000,VB,01/07/2017,8.8,3081,2,1,1,588,,Banyule,2947
Heidelberg West,3,h,726500,S,01/07/2017,8.8,3081,3,1,0,593,95,Banyule,2674
Heidelberg West,3,h,710000,S,01/07/2017,8.8,3081,3,1,1,577,,Banyule,2674
Highett,2,u,645000,S,01/07/2017,16,3190,2,1,1,105,64,Bayside,4794
Hillside,5,h,650500,SP,01/07/2017,18,3037,5,2,2,615,213,Melton,5556
Huntingdale,3,h,750000,S,01/07/2017,12.3,3166,3,2,2,321,87,Monash,768
Jacana,4,h,650000,PI,01/07/2017,14,3047,4,1,1,692,181,Hume,851
Jacana,2,t,390000,S,01/07/2017,14,3047,2,1,1,165,89,Hume,851
Keilor Downs,3,h,810000,S,01/07/2017,15.5,3038,3,2,2,766,,Brimbank,3656
Keilor Downs,3,h,735000,SP,01/07/2017,15.5,3038,3,2,2,749,180,Brimbank,3656
Keilor East,2,t,520000,VB,01/07/2017,11.7,3033,2,2,2,62,62,Moonee Valley,5629
Keilor Lodge,4,h,640000,PI,01/07/2017,15.5,3038,4,2,1,729,,Brimbank,570
Kensington,3,t,967000,S,01/07/2017,3.4,3031,3,2,2,0,120,Melbourne,5263
Kensington,2,h,850000,VB,01/07/2017,3.4,3031,2,1,0,133,,Melbourne,5263
Kensington,1,t,500000,VB,01/07/2017,3.4,3031,1,1,0,142,,Melbourne,5263
Kensington,2,u,535000,SP,01/07/2017,3.4,3031,2,1,1,0,70,Melbourne,5263
Kew,2,h,758000,S,01/07/2017,5.4,3101,2,1,2,901,,Boroondara,10331
Kew East,2,u,862000,S,01/07/2017,7.3,3102,2,1,1,1011,72,Boroondara,2671
Keysborough,4,h,965000,S,01/07/2017,25.2,3173,4,2,2,576,,Greater Dandenong,8459
Keysborough,4,h,761000,S,01/07/2017,25.2,3173,4,1,2,680,170,Greater Dandenong,8459
Kings Park,3,h,520000,PI,01/07/2017,14,3021,3,1,2,570,,Brimbank,2878
Kings Park,3,h,530000,SP,01/07/2017,14,3021,3,1,1,532,112,Brimbank,2878
Kingsville,3,h,1020000,S,01/07/2017,6.4,3012,3,1,0,281,,Maribyrnong,1808
Kingsville,1,u,210000,PI,01/07/2017,6.4,3012,1,1,1,0,,Maribyrnong,1808
Lalor,4,h,750000,S,01/07/2017,16.3,3075,4,2,4,544,205,Whittlesea,8279
Lalor,3,h,635000,S,01/07/2017,16.3,3075,3,1,4,536,,Whittlesea,8279
Lalor,2,u,410000,S,01/07/2017,16.3,3075,2,1,1,143,,Whittlesea,8279
Lalor,5,h,675000,SP,01/07/2017,16.3,3075,5,2,2,750,,Whittlesea,8279
Lower Plenty,5,h,880000,S,01/07/2017,14.6,3093,5,2,2,725,,Banyule,1624
Maidstone,1,u,280000,VB,01/07/2017,6.4,3012,1,1,1,3826,55,Maribyrnong,3873
Maidstone,2,t,520000,S,01/07/2017,6.4,3012,2,1,1,126,,Maribyrnong,3873
Maidstone,3,t,895000,S,01/07/2017,6.4,3012,3,2,2,262,153,Maribyrnong,3873
Malvern East,3,h,2110000,S,01/07/2017,8.4,3145,3,1,2,627,,Stonnington,8801
Maribyrnong,3,h,1050000,PI,01/07/2017,4.3,3032,3,2,1,563,,Maribyrnong,4918
Melton,4,h,320000,SP,01/07/2017,31.7,3337,4,2,1,547,200,Melton,3600
Melton,3,h,480000,SP,01/07/2017,31.7,3337,3,1,2,900,100,Melton,3600
Mernda,4,h,670000,S,01/07/2017,25.9,3754,4,2,2,512,221,Whittlesea,5812
Mernda,4,h,520500,S,01/07/2017,25.9,3754,4,2,2,482,,Whittlesea,5812
Mill Park,2,u,460000,S,01/07/2017,17.9,3082,2,1,1,241,88,Whittlesea,10529
Mill Park,3,h,610000,S,01/07/2017,17.9,3082,3,1,1,560,,Whittlesea,10529
Mitcham,3,h,950000,S,01/07/2017,17.2,3132,3,1,2,608,138,Whitehorse,6871
Mitcham,3,t,970000,VB,01/07/2017,17.2,3132,3,2,1,263,146,Whitehorse,6871
Mont Albert,5,h,2200000,SP,01/07/2017,10.2,3127,5,2,4,819,,Boroondara,2079
Mont Albert,4,h,2320000,S,01/07/2017,10.2,3127,4,2,5,728,,Whitehorse,2079
Montmorency,3,h,655000,S,01/07/2017,16.2,3094,3,2,3,382,128,Banyule,3891
Montmorency,3,h,960000,PI,01/07/2017,16.2,3094,3,1,1,1285,,Banyule,3891
Moonee Ponds,4,h,1810000,S,01/07/2017,6.2,3039,4,2,2,431,,Moonee Valley,6232
Moonee Ponds,2,h,1020000,S,01/07/2017,6.2,3039,2,1,1,269,,Moonee Valley,6232
Moonee Ponds,2,h,1250000,S,01/07/2017,6.2,3039,2,1,1,450,,Moonee Valley,6232
Moorabbin,3,h,1175000,PI,01/07/2017,14.3,3189,3,2,6,650,,Kingston,2555
Mordialloc,4,h,800000,PI,01/07/2017,21.5,3195,4,3,3,638,,Kingston,3650
Mordialloc,4,h,1225000,S,01/07/2017,21.5,3195,4,2,2,893,,Kingston,3650
Mount Waverley,3,h,1205000,S,01/07/2017,14.2,3149,3,2,2,402,143,Monash,13366
Mount Waverley,4,h,1720000,S,01/07/2017,14.2,3149,4,2,3,741,,Monash,13366
Mount Waverley,5,h,1600000,S,01/07/2017,14.2,3149,5,3,3,728,,Monash,13366
Mount Waverley,3,h,944000,S,01/07/2017,14.2,3149,3,1,1,446,,Monash,13366
Mount Waverley,3,h,1385000,S,01/07/2017,14.2,3149,3,1,2,807,167,Monash,13366
Mount Waverley,3,h,2000000,VB,01/07/2017,14.2,3149,3,1,2,1028,181,Monash,13366
Narre Warren,3,h,650000,SP,01/07/2017,34.1,3805,3,1,4,1042,,Casey,9376
Narre Warren,3,h,655000,SP,01/07/2017,34.1,3805,3,2,2,731,,Casey,9376
Newport,2,h,710000,S,01/07/2017,6.2,3015,2,1,2,120,121,Hobsons Bay,5498
Newport,3,h,1330000,S,01/07/2017,6.2,3015,3,1,3,758,,Hobsons Bay,5498
North Melbourne,2,u,550000,S,01/07/2017,1.8,3051,2,1,0,4563,,Melbourne,6821
North Melbourne,2,h,962000,S,01/07/2017,1.8,3051,2,1,0,91,2,Melbourne,6821
North Melbourne,2,t,936000,S,01/07/2017,1.8,3051,2,1,0,0,,Melbourne,6821
Northcote,4,h,1900000,PI,01/07/2017,5.3,3070,4,2,2,313,,Darebin,11364
Northcote,3,h,1605000,S,01/07/2017,5.3,3070,3,1,0,507,,Darebin,11364
Northcote,3,h,1415000,S,01/07/2017,5.3,3070,3,1,1,366,,Darebin,11364
Northcote,2,u,390000,S,01/07/2017,5.3,3070,2,1,1,0,,Darebin,11364
Nunawading,4,h,1100000,S,01/07/2017,15.4,3131,4,2,3,596,136,Whitehorse,4973
Nunawading,3,h,926000,S,01/07/2017,15.4,3131,3,1,0,738,,Whitehorse,4973
Oak Park,2,t,610000,S,01/07/2017,11.2,3046,2,1,1,182,112,Moreland,2651
Oakleigh East,5,h,1525000,S,01/07/2017,12.3,3166,5,3,6,774,,Monash,2547
Oakleigh East,6,h,1900000,PI,01/07/2017,12.3,3166,6,4,3,1063,,Monash,2547
Ormond,1,u,454000,S,01/07/2017,11.4,3204,1,1,1,1006,51,Glen Eira,3578
Ormond,2,u,562000,S,01/07/2017,11.4,3204,2,1,1,0,88,Glen Eira,3578
Parkdale,3,t,1000000,S,01/07/2017,21.5,3195,3,2,2,298,124,Kingston,5087
Parkdale,3,h,820000,S,01/07/2017,21.5,3195,3,2,2,445,,Kingston,5087
Pascoe Vale,3,h,870000,PI,01/07/2017,8.5,3044,3,1,2,654,,Moreland,7485
Pascoe Vale,3,h,800000,SP,01/07/2017,8.5,3044,3,1,2,287,,Moreland,7485
Pascoe Vale,5,h,1501000,S,01/07/2017,8.5,3044,5,3,3,681,263,Moreland,7485
Pascoe Vale,3,h,1663000,S,01/07/2017,8.5,3044,3,1,2,956,,Moreland,7485
Pascoe Vale,4,h,780000,VB,01/07/2017,8.5,3044,4,2,3,555,128,Moreland,7485
Point Cook,5,h,660000,S,01/07/2017,14.7,3030,5,2,2,571,227.6,Wyndham,15542
Port Melbourne,3,u,1631000,S,01/07/2017,3.5,3207,3,2,2,0,,Port Phillip,8648
Port Melbourne,3,h,1665000,S,01/07/2017,3.5,3207,3,3,2,121,,Port Phillip,8648
Port Melbourne,4,h,2450000,VB,01/07/2017,3.5,3207,4,3,2,210,210,Port Phillip,8648
Prahran,1,u,399000,S,01/07/2017,4.6,3181,1,1,0,0,,Stonnington,7717
Prahran,2,u,1240000,S,01/07/2017,4.6,3181,2,1,1,0,,Stonnington,7717
Reservoir,3,h,840000,SP,01/07/2017,12,3073,3,1,4,614,120,Darebin,21650
Reservoir,2,h,560000,S,01/07/2017,12,3073,2,1,1,198,,Darebin,21650
Reservoir,4,h,900000,SP,01/07/2017,12,3073,4,1,2,836,,Darebin,21650
Reservoir,4,h,902000,S,01/07/2017,12,3073,4,2,3,700,,Darebin,21650
Reservoir,3,h,825000,S,01/07/2017,12,3073,3,2,5,537,,Darebin,21650
Reservoir,2,t,668500,S,01/07/2017,12,3073,2,2,1,138,104.63,Darebin,21650
Richmond,2,h,1165000,S,01/07/2017,2.4,3121,2,1,1,149,,Yarra,14949
Richmond,2,u,890500,SP,01/07/2017,2.4,3121,2,2,2,180,123,Yarra,14949
Richmond,2,h,1442000,S,01/07/2017,2.4,3121,2,2,1,163,,Yarra,14949
Ringwood East,2,u,560000,S,01/07/2017,21.3,3135,2,1,2,217,,Maroondah,4407
Rockbank,2,h,340000,SP,01/07/2017,23.8,3335,2,1,0,609,,Melton,538
Rowville,5,h,870000,S,01/07/2017,23.5,3178,5,2,2,733,217,Knox,11667
Sandringham,2,u,643500,S,01/07/2017,15.2,3191,2,1,1,0,67,Bayside,4497
Seaford,3,u,572000,S,01/07/2017,35.4,3198,3,2,2,264,127,Frankston,8077
Seddon,2,h,750000,S,01/07/2017,5.1,3011,2,1,1,104,,Maribyrnong,2417
Seddon,2,h,850000,VB,01/07/2017,5.1,3011,2,1,1,152,91,Maribyrnong,2417
Skye,4,h,640000,VB,01/07/2017,34.7,3977,4,2,2,631,,Frankston,2756
South Morang,4,h,600000,PI,01/07/2017,20.5,3752,4,2,2,505,222,Whittlesea,7969
South Morang,3,u,386000,S,01/07/2017,20.5,3752,3,1,1,216,,Whittlesea,7969
South Yarra,2,u,857000,S,01/07/2017,2.7,3141,2,2,2,0,,Stonnington,14887
South Yarra,2,h,1160000,S,01/07/2017,2.7,3141,2,1,0,140,,Stonnington,14887
South Yarra,3,u,1235000,S,01/07/2017,2.7,3141,3,2,1,0,120,Stonnington,14887
Springvale,3,h,752500,S,01/07/2017,20.8,3171,3,1,2,623,99,Greater Dandenong,7412
St Albans,3,h,565000,S,01/07/2017,14,3021,3,1,2,614,110,Brimbank,14042
St Albans,3,h,610000,PI,01/07/2017,14,3021,3,1,2,563,171,Brimbank,14042
St Kilda,1,u,350000,VB,01/07/2017,5,3182,1,1,1,0,41,Port Phillip,13240
St Kilda,2,u,525000,S,01/07/2017,5,3182,2,1,1,0,60,Port Phillip,13240
St Kilda,1,u,517500,SP,01/07/2017,5,3182,1,1,0,980,74,Port Phillip,13240
St Kilda,2,u,365000,VB,01/07/2017,5,3182,2,1,1,881,49,Port Phillip,13240
St Kilda,2,u,460000,SP,01/07/2017,5,3182,2,1,1,0,,Port Phillip,13240
Strathmore,2,h,646000,S,01/07/2017,8.2,3041,2,1,1,184,,Moonee Valley,3284
Sunbury,4,h,580000,S,01/07/2017,31.7,3429,4,2,2,613,221,Hume,14092
Sunbury,3,h,420000,S,01/07/2017,31.7,3429,3,1,2,466,101,Hume,14092
Sunbury,3,h,650000,S,01/07/2017,31.7,3429,3,3,1,852,,Hume,14092
Sunshine,3,t,525000,S,01/07/2017,10.5,3020,3,2,1,177,,Brimbank,3755
Sunshine North,3,h,780000,SA,01/07/2017,10.5,3020,3,1,2,690,,Brimbank,4217
Sunshine West,4,h,765000,S,01/07/2017,10.5,3020,4,2,2,690,,Brimbank,6763
Surrey Hills,3,h,2100000,VB,01/07/2017,10.2,3127,3,1,9,841,124,Whitehorse,5457
Surrey Hills,3,h,1385000,S,01/07/2017,10.2,3127,3,2,1,385,,Whitehorse,5457
Tarneit,3,h,451500,S,01/07/2017,18.4,3029,3,1,1,346,,Wyndham,10160
Tarneit,3,h,526000,S,01/07/2017,18.4,3029,3,2,2,407,146,Wyndham,10160
Taylors Hill,4,h,605500,S,01/07/2017,18,3037,4,2,2,724,193,Melton,4242
Taylors Lakes,3,h,427500,S,01/07/2017,15.5,3038,3,2,2,189,,Brimbank,5336
