Suburb ,Type,Date
Prahran,h,07/04/2018
Preston,t,07/04/2018
Princes Hill,h,07/04/2018
Reservoir,u,07/04/2018
Reservoir,h,07/04/2018
Reservoir,h,07/04/2018
Richmond,u,07/04/2018
Ringwood North,h,07/04/2018
Roxburgh Park,h,07/04/2018
Roxburgh Park,h,07/04/2018
South Melbourne,u,07/04/2018
South Morang,h,07/04/2018
South Morang,h,07/04/2018
South Yarra,h,07/04/2018
South Yarra,u,07/04/2018
South Yarra,u,07/04/2018
Springvale,u,07/04/2018
Springvale South,h,07/04/2018
St Kilda,u,07/04/2018
St Kilda,u,07/04/2018
St Kilda,u,07/04/2018
Strathmore,h,07/04/2018
Strathmore,h,07/04/2018
Strathmore Heights,h,07/04/2018
Sunbury,h,07/04/2018
Sunshine,h,07/04/2018
Sunshine West,h,07/04/2018
Sydenham,h,07/04/2018
Tarneit,h,07/04/2018
Thomastown,h,07/04/2018
Thomastown,u,07/04/2018
Thomastown,h,07/04/2018
Thornbury,h,07/04/2018
Thornbury,u,07/04/2018
Thornbury,u,07/04/2018
Tullamarine,h,07/04/2018
Tullamarine,u,07/04/2018
Tullamarine,h,07/04/2018
Vermont,h,07/04/2018
Wantirna,h,07/04/2018
Wantirna South,h,07/04/2018
Werribee,h,07/04/2018
Werribee,h,07/04/2018
West Footscray,u,07/04/2018
West Footscray,h,07/04/2018
Westmeadows,h,07/04/2018
Westmeadows,h,07/04/2018
Westmeadows,h,07/04/2018
Williamstown,h,07/04/2018
Williamstown North,t,07/04/2018
Wollert,h,07/04/2018
Wyndham Vale,h,07/04/2018
Wyndham Vale,h,07/04/2018
Wyndham Vale,h,07/04/2018
Yarraville,h,07/04/2018
Abbotsford,h,07/05/2016
Abbotsford,h,07/05/2016
Aberfeldie,u,07/05/2016
Aberfeldie,u,07/05/2016
Airport West,t,07/05/2016
Albert Park,h,07/05/2016
Albert Park,h,07/05/2016
Albert Park,h,07/05/2016
Alphington,h,07/05/2016
Altona North,t,07/05/2016
Altona North,u,07/05/2016
Altona North,h,07/05/2016
Ardeer,h,07/05/2016
Armadale,h,07/05/2016
Armadale,u,07/05/2016
Armadale,t,07/05/2016
Armadale,h,07/05/2016
Armadale,t,07/05/2016
Armadale,u,07/05/2016
Ascot Vale,h,07/05/2016
Ascot Vale,h,07/05/2016
Ascot Vale,h,07/05/2016
Ashburton,h,07/05/2016
Ashwood,h,07/05/2016
Aspendale,h,07/05/2016
Aspendale,h,07/05/2016
Attwood,h,07/05/2016
Avondale Heights,h,07/05/2016
Avondale Heights,h,07/05/2016
Balwyn,h,07/05/2016
Balwyn,h,07/05/2016
Balwyn North,h,07/05/2016
Balwyn North,h,07/05/2016
Balwyn North,h,07/05/2016
Balwyn North,t,07/05/2016
Beaumaris,h,07/05/2016
Beaumaris,h,07/05/2016
Beaumaris,t,07/05/2016
Bentleigh East,h,07/05/2016
Bentleigh East,h,07/05/2016
Bentleigh East,h,07/05/2016
Bentleigh East,h,07/05/2016
Bentleigh East,h,07/05/2016
Bentleigh East,h,07/05/2016
Bentleigh East,t,07/05/2016
Bentleigh East,t,07/05/2016
Bentleigh East,u,07/05/2016
Bentleigh East,h,07/05/2016
Bentleigh East,h,07/05/2016
Black Rock,t,07/05/2016
Blackburn,h,07/05/2016
Blackburn South,h,07/05/2016
Briar Hill,h,07/05/2016
Brighton,u,07/05/2016
Brighton,u,07/05/2016
Brighton,h,07/05/2016
Brighton,h,07/05/2016
Brighton,h,07/05/2016
Brighton,t,07/05/2016
Brighton East,h,07/05/2016
Brighton East,t,07/05/2016
Brighton East,h,07/05/2016
Brunswick,h,07/05/2016
Brunswick,h,07/05/2016
Brunswick,h,07/05/2016
Brunswick,h,07/05/2016
Brunswick,u,07/05/2016
Brunswick East,h,07/05/2016
Brunswick West,h,07/05/2016
Bulleen,h,07/05/2016
Bulleen,h,07/05/2016
Bundoora,t,07/05/2016
Burwood,h,07/05/2016
Camberwell,h,07/05/2016
Canterbury,h,07/05/2016
Carlton,h,07/05/2016
Carlton,u,07/05/2016
Carlton North,h,07/05/2016
Carlton North,h,07/05/2016
Carnegie,h,07/05/2016
Carnegie,h,07/05/2016
Caroline Springs,h,07/05/2016
Carrum,u,07/05/2016
Carrum Downs,h,07/05/2016
Carrum Downs,h,07/05/2016
Caulfield South,h,07/05/2016
Caulfield South,u,07/05/2016
Caulfield South,h,07/05/2016
Cheltenham,t,07/05/2016
Cheltenham,u,07/05/2016
Cheltenham,h,07/05/2016
Cheltenham,t,07/05/2016
Clayton,t,07/05/2016
Clayton,h,07/05/2016
Clayton,h,07/05/2016
Clayton,t,07/05/2016
Clayton South,h,07/05/2016
Clayton South,h,07/05/2016
Coburg,t,07/05/2016
Coburg North,h,07/05/2016
Craigieburn,h,07/05/2016
Craigieburn,h,07/05/2016
Craigieburn,h,07/05/2016
Craigieburn,h,07/05/2016
Cranbourne East,h,07/05/2016
Croydon Hills,h,07/05/2016
Croydon South,h,07/05/2016
Dandenong,h,07/05/2016
Dingley Village,h,07/05/2016
Dingley Village,h,07/05/2016
Dingley Village,h,07/05/2016
Doncaster,h,07/05/2016
Doncaster East,h,07/05/2016
Doncaster East,u,07/05/2016
Doncaster East,h,07/05/2016
Doncaster East,h,07/05/2016
Doncaster East,h,07/05/2016
Doncaster East,t,07/05/2016
Donvale,h,07/05/2016
Edithvale,h,07/05/2016
Elsternwick,h,07/05/2016
Eltham North,h,07/05/2016
Elwood,h,07/05/2016
Elwood,u,07/05/2016
Elwood,h,07/05/2016
Epping,h,07/05/2016
Epping,h,07/05/2016
Epping,h,07/05/2016
Essendon,h,07/05/2016
Essendon,h,07/05/2016
Essendon West,h,07/05/2016
Fairfield,h,07/05/2016
Fairfield,h,07/05/2016
Fawkner,h,07/05/2016
Fawkner,h,07/05/2016
Fitzroy,u,07/05/2016
Footscray,h,07/05/2016
Footscray,h,07/05/2016
Frankston South,h,07/05/2016
Glen Iris,h,07/05/2016
Glen Iris,h,07/05/2016
Glen Iris,h,07/05/2016
Glen Iris,h,07/05/2016
Glen Iris,h,07/05/2016
Glen Iris,h,07/05/2016
Glen Waverley,h,07/05/2016
Glen Waverley,h,07/05/2016
Glenroy,h,07/05/2016
Gowanbrae,h,07/05/2016
Gowanbrae,t,07/05/2016
Greensborough,h,07/05/2016
Hadfield,u,07/05/2016
Hampton,t,07/05/2016
Hampton,h,07/05/2016
Hampton East,h,07/05/2016
Hawthorn,h,07/05/2016
Hawthorn,u,07/05/2016
Hawthorn,u,07/05/2016
Hawthorn,u,07/05/2016
Hawthorn,h,07/05/2016
Hawthorn,h,07/05/2016
Hawthorn East,h,07/05/2016
Hawthorn East,h,07/05/2016
Hawthorn East,h,07/05/2016
Heidelberg Heights,h,07/05/2016
Hillside,h,07/05/2016
Hoppers Crossing,h,07/05/2016
Hughesdale,t,07/05/2016
Ivanhoe,u,07/05/2016
Ivanhoe,u,07/05/2016
Ivanhoe,h,07/05/2016
Ivanhoe East,h,07/05/2016
Ivanhoe East,h,07/05/2016
Keilor,h,07/05/2016
Keilor East,h,07/05/2016
Kensington,h,07/05/2016
Kensington,h,07/05/2016
Kensington,t,07/05/2016
Kensington,h,07/05/2016
Kensington,u,07/05/2016
Kensington,t,07/05/2016
Kew,h,07/05/2016
Kew,h,07/05/2016
Kew,h,07/05/2016
Kew,h,07/05/2016
Kew East,u,07/05/2016
Keysborough,h,07/05/2016
Keysborough,h,07/05/2016
Kings Park,h,07/05/2016
Kingsville,h,07/05/2016
Kingsville,h,07/05/2016
Kurunjang,h,07/05/2016
Lalor,h,07/05/2016
MacLeod,h,07/05/2016
MacLeod,u,07/05/2016
MacLeod,h,07/05/2016
Malvern,h,07/05/2016
Malvern,u,07/05/2016
Malvern,h,07/05/2016
Malvern,u,07/05/2016
Malvern,h,07/05/2016
Malvern,u,07/05/2016
Malvern,u,07/05/2016
Malvern East,h,07/05/2016
Malvern East,u,07/05/2016
Malvern East,h,07/05/2016
Malvern East,t,07/05/2016
Maribyrnong,h,07/05/2016
Maribyrnong,h,07/05/2016
McKinnon,h,07/05/2016
McKinnon,u,07/05/2016
Melbourne,u,07/05/2016
Melbourne,u,07/05/2016
Mill Park,h,07/05/2016
Mitcham,h,07/05/2016
Mitcham,h,07/05/2016
Mitcham,u,07/05/2016
Montmorency,h,07/05/2016
Montmorency,h,07/05/2016
Montrose,h,07/05/2016
Moonee Ponds,h,07/05/2016
Moonee Ponds,u,07/05/2016
Moonee Ponds,h,07/05/2016
Mordialloc,u,07/05/2016
Mount Waverley,h,07/05/2016
Mount Waverley,u,07/05/2016
Mount Waverley,h,07/05/2016
Mount Waverley,t,07/05/2016
Mount Waverley,h,07/05/2016
Mount Waverley,h,07/05/2016
Mulgrave,h,07/05/2016
Mulgrave,u,07/05/2016
Murrumbeena,u,07/05/2016
Murrumbeena,u,07/05/2016
Newport,h,07/05/2016
Newport,h,07/05/2016
Newport,u,07/05/2016
Niddrie,t,07/05/2016
Niddrie,h,07/05/2016
North Melbourne,u,07/05/2016
Northcote,h,07/05/2016
Northcote,h,07/05/2016
Notting Hill,h,07/05/2016
Nunawading,h,07/05/2016
Nunawading,h,07/05/2016
Nunawading,h,07/05/2016
Oak Park,h,07/05/2016
Pakenham,h,07/05/2016
Parkdale,h,07/05/2016
Parkdale,h,07/05/2016
Parkdale,u,07/05/2016
Parkdale,h,07/05/2016
Parkdale,t,07/05/2016
Pascoe Vale,h,07/05/2016
Pascoe Vale,h,07/05/2016
Pascoe Vale,u,07/05/2016
Pascoe Vale,h,07/05/2016
Pascoe Vale,h,07/05/2016
Port Melbourne,h,07/05/2016
Port Melbourne,u,07/05/2016
Port Melbourne,h,07/05/2016
Prahran,u,07/05/2016
Prahran,u,07/05/2016
Prahran,h,07/05/2016
Prahran,h,07/05/2016
Preston,t,07/05/2016
Preston,h,07/05/2016
Preston,h,07/05/2016
Preston,h,07/05/2016
Reservoir,u,07/05/2016
Reservoir,t,07/05/2016
Reservoir,h,07/05/2016
Reservoir,h,07/05/2016
Reservoir,u,07/05/2016
Reservoir,h,07/05/2016
Reservoir,h,07/05/2016
Reservoir,t,07/05/2016
Richmond,h,07/05/2016
Richmond,h,07/05/2016
Richmond,t,07/05/2016
Ringwood,t,07/05/2016
Ringwood East,h,07/05/2016
Ringwood North,h,07/05/2016
Ripponlea,u,07/05/2016
Rosanna,h,07/05/2016
Rosanna,h,07/05/2016
Sandringham,h,07/05/2016
Sandringham,h,07/05/2016
South Melbourne,h,07/05/2016
South Yarra,u,07/05/2016
Southbank,u,07/05/2016
Southbank,u,07/05/2016
Southbank,u,07/05/2016
Spotswood,h,07/05/2016
Springvale,h,07/05/2016
Springvale,u,07/05/2016
Springvale,u,07/05/2016
St Albans,h,07/05/2016
St Albans,h,07/05/2016
St Kilda,u,07/05/2016
St Kilda,u,07/05/2016
Strathmore,h,07/05/2016
Strathmore,h,07/05/2016
Strathmore,h,07/05/2016
Strathmore,h,07/05/2016
Strathmore,h,07/05/2016
Sunshine,h,07/05/2016
Sunshine,h,07/05/2016
Sunshine North,h,07/05/2016
Sunshine North,h,07/05/2016
Sunshine North,h,07/05/2016
Sunshine West,h,07/05/2016
Sunshine West,h,07/05/2016
Surrey Hills,t,07/05/2016
Surrey Hills,h,07/05/2016
Surrey Hills,u,07/05/2016
Surrey Hills,h,07/05/2016
Sydenham,h,07/05/2016
Taylors Lakes,h,07/05/2016
Templestowe,h,07/05/2016
Templestowe,h,07/05/2016
Templestowe,h,07/05/2016
Templestowe,h,07/05/2016
Templestowe,h,07/05/2016
Thomastown,h,07/05/2016
Thomastown,h,07/05/2016
Thornbury,h,07/05/2016
Toorak,h,07/05/2016
Tullamarine,u,07/05/2016
Tullamarine,h,07/05/2016
Vermont,h,07/05/2016
Vermont South,h,07/05/2016
Viewbank,h,07/05/2016
Watsonia North,h,07/05/2016
Werribee,h,07/05/2016
West Melbourne,u,07/05/2016
Wheelers Hill,h,07/05/2016
Wheelers Hill,h,07/05/2016
Williamstown,h,07/05/2016
Williamstown,h,07/05/2016
Windsor,u,07/05/2016
Wonga Park,h,07/05/2016
Yallambie,h,07/05/2016
Abbotsford,h,07/07/2018
Aberfeldie,u,07/07/2018
Airport West,u,07/07/2018
Airport West,u,07/07/2018
Airport West,h,07/07/2018
Albanvale,h,07/07/2018
Ascot Vale,h,07/07/2018
Ascot Vale,t,07/07/2018
Ascot Vale,u,07/07/2018
Ascot Vale,t,07/07/2018
Ascot Vale,t,07/07/2018
Aspendale,h,07/07/2018
Avondale Heights,t,07/07/2018
Balwyn,h,07/07/2018
Balwyn North,u,07/07/2018
Bentleigh,t,07/07/2018
Bentleigh,u,07/07/2018
Bentleigh,t,07/07/2018
Bentleigh East,t,07/07/2018
Blackburn,h,07/07/2018
Blackburn,h,07/07/2018
Blackburn South,h,07/07/2018
Blackburn South,h,07/07/2018
Box Hill,h,07/07/2018
Broadmeadows,h,07/07/2018
Brunswick,u,07/07/2018
Brunswick,h,07/07/2018
Brunswick West,u,07/07/2018
Bulleen,u,07/07/2018
Bundoora,h,07/07/2018
Bundoora,h,07/07/2018
Carnegie,u,07/07/2018
Carnegie,h,07/07/2018
Caroline Springs,h,07/07/2018
Chelsea,u,07/07/2018
Coburg,h,07/07/2018
Coburg,h,07/07/2018
Coburg North,h,07/07/2018
Coburg North,h,07/07/2018
Craigieburn,h,07/07/2018
Dallas,h,07/07/2018
Elwood,u,07/07/2018
Epping,h,07/07/2018
Essendon,u,07/07/2018
Fawkner,h,07/07/2018
Fawkner,h,07/07/2018
Footscray,u,07/07/2018
Footscray,h,07/07/2018
Forest Hill,h,07/07/2018
Frankston North,h,07/07/2018
Gisborne,h,07/07/2018
Gisborne,h,07/07/2018
Gladstone Park,h,07/07/2018
Gladstone Park,h,07/07/2018
Gladstone Park,h,07/07/2018
Glen Waverley,u,07/07/2018
Glenroy,t,07/07/2018
Glenroy,h,07/07/2018
Greensborough,h,07/07/2018
Greenvale,u,07/07/2018
Hampton East,h,07/07/2018
Hawthorn,h,07/07/2018
Heidelberg,u,07/07/2018
Heidelberg Heights,h,07/07/2018
Heidelberg West,t,07/07/2018
Highett,h,07/07/2018
Hoppers Crossing,h,07/07/2018
Hoppers Crossing,h,07/07/2018
Hoppers Crossing,h,07/07/2018
Huntingdale,h,07/07/2018
Ivanhoe,u,07/07/2018
Kensington,t,07/07/2018
Kensington,u,07/07/2018
Kew,h,07/07/2018
Lalor,h,07/07/2018
Lalor,h,07/07/2018
Lalor,h,07/07/2018
Lalor,h,07/07/2018
Lalor,t,07/07/2018
Macleod,h,07/07/2018
Macleod,h,07/07/2018
Maidstone,h,07/07/2018
Malvern,h,07/07/2018
Malvern,h,07/07/2018
Malvern,u,07/07/2018
Malvern East,h,07/07/2018
Malvern East,u,07/07/2018
Maribyrnong,h,07/07/2018
Mentone,t,07/07/2018
Mill Park,h,07/07/2018
Mill Park,h,07/07/2018
Mill Park,h,07/07/2018
Mill Park,h,07/07/2018
Mont Albert,h,07/07/2018
Montmorency,h,07/07/2018
Moonee Ponds,t,07/07/2018
Moonee Ponds,h,07/07/2018
Mooroolbark,h,07/07/2018
Mount Waverley,u,07/07/2018
Mount Waverley,h,07/07/2018
Mulgrave,h,07/07/2018
Newport,t,07/07/2018
Newport,h,07/07/2018
Newport,h,07/07/2018
Northcote,h,07/07/2018
Northcote,h,07/07/2018
Nunawading,h,07/07/2018
Nunawading,h,07/07/2018
Oak Park,h,07/07/2018
Pascoe Vale,h,07/07/2018
Pascoe Vale,h,07/07/2018
Point Cook,h,07/07/2018
Point Cook,h,07/07/2018
Port Melbourne,u,07/07/2018
Preston,h,07/07/2018
Preston,h,07/07/2018
Reservoir,h,07/07/2018
Reservoir,h,07/07/2018
Richmond,h,07/07/2018
Richmond,u,07/07/2018
Richmond,u,07/07/2018
Ringwood,u,07/07/2018
Ringwood,h,07/07/2018
Rosanna,h,07/07/2018
Rowville,u,07/07/2018
Strathmore,h,07/07/2018
Sunshine,h,07/07/2018
Sunshine North,u,07/07/2018
Sunshine West,h,07/07/2018
Sydenham,u,07/07/2018
Taylors Lakes,h,07/07/2018
Templestowe Lower,h,07/07/2018
Thornbury,h,07/07/2018
Vermont,h,07/07/2018
Wantirna,h,07/07/2018
Wantirna South,h,07/07/2018
Werribee,h,07/07/2018
Werribee,h,07/07/2018
Werribee,h,07/07/2018
Wheelers Hill,h,07/07/2018
Wollert,h,07/07/2018
Wollert,h,07/07/2018
Wollert,h,07/07/2018
Wollert,h,07/07/2018
Yarraville,h,07/07/2018
Abbotsford,u,07/10/2017
Abbotsford,h,07/10/2017
Abbotsford,h,07/10/2017
Airport West,h,07/10/2017
Airport West,h,07/10/2017
Albion,u,07/10/2017
Albion,t,07/10/2017
Altona,h,07/10/2017
Altona Meadows,h,07/10/2017
Altona North,h,07/10/2017
Armadale,u,07/10/2017
Ascot Vale,h,07/10/2017
Ascot Vale,h,07/10/2017
Bacchus Marsh,h,07/10/2017
Balaclava,h,07/10/2017
Balaclava,u,07/10/2017
Balwyn North,h,07/10/2017
Beaumaris,h,07/10/2017
Bellfield,h,07/10/2017
Bentleigh,h,07/10/2017
Bentleigh,h,07/10/2017
Bentleigh East,h,07/10/2017
Bentleigh East,t,07/10/2017
Blackburn,u,07/10/2017
Blackburn,u,07/10/2017
Blackburn North,h,07/10/2017
Boronia,h,07/10/2017
Box Hill,u,07/10/2017
Brighton East,t,07/10/2017
Brighton East,u,07/10/2017
Broadmeadows,h,07/10/2017
Brunswick East,h,07/10/2017
Brunswick East,u,07/10/2017
Brunswick West,t,07/10/2017
Brunswick West,h,07/10/2017
Bulleen,t,07/10/2017
Bundoora,h,07/10/2017
Bundoora,u,07/10/2017
Bundoora,h,07/10/2017
Bundoora,t,07/10/2017
Burwood,u,07/10/2017
Burwood,t,07/10/2017
Burwood,h,07/10/2017
Burwood,t,07/10/2017
Camberwell,u,07/10/2017
Camberwell,h,07/10/2017
Camberwell,u,07/10/2017
Camberwell,h,07/10/2017
Campbellfield,h,07/10/2017
Canterbury,u,07/10/2017
Carlton,h,07/10/2017
Carlton North,u,07/10/2017
Carnegie,u,07/10/2017
Carnegie,u,07/10/2017
Caulfield North,u,07/10/2017
Caulfield North,u,07/10/2017
Chadstone,h,07/10/2017
Chelsea,u,07/10/2017
Chelsea Heights,h,07/10/2017
Cheltenham,h,07/10/2017
Cheltenham,h,07/10/2017
Cheltenham,u,07/10/2017
Cheltenham,h,07/10/2017
Cheltenham,h,07/10/2017
Cheltenham,u,07/10/2017
Chirnside Park,h,07/10/2017
Clarinda,h,07/10/2017
Clayton South,t,07/10/2017
Clayton South,h,07/10/2017
Clayton South,h,07/10/2017
Clifton Hill,h,07/10/2017
Coburg,h,07/10/2017
Coburg,t,07/10/2017
Coburg,u,07/10/2017
Coburg,h,07/10/2017
Coburg North,h,07/10/2017
Collingwood,h,07/10/2017
Craigieburn,h,07/10/2017
Craigieburn,h,07/10/2017
Craigieburn,h,07/10/2017
Craigieburn,h,07/10/2017
Craigieburn,h,07/10/2017
Craigieburn,h,07/10/2017
Craigieburn,h,07/10/2017
Cranbourne,h,07/10/2017
Cremorne,h,07/10/2017
Croydon,h,07/10/2017
Dallas,h,07/10/2017
Dandenong,u,07/10/2017
Dandenong,h,07/10/2017
Dandenong,h,07/10/2017
Deer Park,t,07/10/2017
Deer Park,h,07/10/2017
Delahey,h,07/10/2017
Delahey,h,07/10/2017
Dingley Village,t,07/10/2017
Dingley Village,h,07/10/2017
Doncaster East,h,07/10/2017
East Melbourne,u,07/10/2017
Edithvale,h,07/10/2017
Elsternwick,u,07/10/2017
Eltham,h,07/10/2017
Eltham,h,07/10/2017
Eltham,h,07/10/2017
Elwood,u,07/10/2017
Elwood,u,07/10/2017
Epping,h,07/10/2017
Epping,h,07/10/2017
Epping,h,07/10/2017
Epping,h,07/10/2017
Epping,u,07/10/2017
Essendon,u,07/10/2017
Essendon,u,07/10/2017
Fairfield,h,07/10/2017
Fawkner,h,07/10/2017
Ferntree Gully,h,07/10/2017
Ferntree Gully,h,07/10/2017
Fitzroy,t,07/10/2017
Fitzroy North,u,07/10/2017
Fitzroy North,h,07/10/2017
Frankston,h,07/10/2017
Frankston,h,07/10/2017
Frankston,h,07/10/2017
Frankston South,h,07/10/2017
Frankston South,h,07/10/2017
Frankston South,h,07/10/2017
Gladstone Park,h,07/10/2017
Glen Waverley,h,07/10/2017
Glen Waverley,u,07/10/2017
Glen Waverley,h,07/10/2017
Glen Waverley,h,07/10/2017
Glenroy,h,07/10/2017
Glenroy,t,07/10/2017
Glenroy,h,07/10/2017
Greensborough,h,07/10/2017
Greenvale,h,07/10/2017
Greenvale,h,07/10/2017
Hadfield,h,07/10/2017
Hadfield,h,07/10/2017
Hallam,h,07/10/2017
Hampton,u,07/10/2017
Hampton,t,07/10/2017
Hawthorn,u,07/10/2017
Hawthorn East,h,07/10/2017
Heathmont,h,07/10/2017
Heidelberg Heights,h,07/10/2017
Heidelberg West,h,07/10/2017
Heidelberg West,h,07/10/2017
Heidelberg West,u,07/10/2017
Heidelberg West,h,07/10/2017
Heidelberg West,h,07/10/2017
Hillside,u,07/10/2017
Hillside,h,07/10/2017
Hillside,h,07/10/2017
Hoppers Crossing,h,07/10/2017
Hoppers Crossing,h,07/10/2017
Hoppers Crossing,u,07/10/2017
Hoppers Crossing,h,07/10/2017
Hughesdale,h,07/10/2017
Kealba,h,07/10/2017
Keilor East,h,07/10/2017
Keilor Park,h,07/10/2017
Kensington,h,07/10/2017
Kew,h,07/10/2017
Keysborough,h,07/10/2017
Keysborough,h,07/10/2017
Kilsyth,h,07/10/2017
Kilsyth,h,07/10/2017
Kings Park,h,07/10/2017
Kingsbury,h,07/10/2017
Lalor,h,07/10/2017
Lalor,h,07/10/2017
Lalor,u,07/10/2017
Laverton,h,07/10/2017
Lilydale,h,07/10/2017
Lower Plenty,h,07/10/2017
MacLeod,u,07/10/2017
MacLeod,h,07/10/2017
MacLeod,h,07/10/2017
MacLeod,h,07/10/2017
Maidstone,t,07/10/2017
Malvern,h,07/10/2017
Malvern,u,07/10/2017
Malvern East,h,07/10/2017
Maribyrnong,u,07/10/2017
Meadow Heights,h,07/10/2017
Meadow Heights,h,07/10/2017
Melbourne,u,07/10/2017
Melton South,h,07/10/2017
Melton West,h,07/10/2017
Melton West,h,07/10/2017
Mentone,t,07/10/2017
Mentone,u,07/10/2017
Mentone,u,07/10/2017
Mernda,h,07/10/2017
Mernda,h,07/10/2017
Mernda,h,07/10/2017
Mill Park,h,07/10/2017
Mill Park,h,07/10/2017
Mont Albert,u,07/10/2017
Montmorency,h,07/10/2017
Moonee Ponds,h,07/10/2017
Moonee Ponds,h,07/10/2017
Moonee Ponds,t,07/10/2017
Moonee Ponds,t,07/10/2017
Mordialloc,u,07/10/2017
Mordialloc,h,07/10/2017
Mount Evelyn,h,07/10/2017
Mount Waverley,t,07/10/2017
Mount Waverley,h,07/10/2017
Mulgrave,h,07/10/2017
Narre Warren,h,07/10/2017
Newport,h,07/10/2017
Newport,h,07/10/2017
Newport,h,07/10/2017
Niddrie,u,07/10/2017
Noble Park,h,07/10/2017
North Melbourne,u,07/10/2017
Northcote,h,07/10/2017
Northcote,h,07/10/2017
Nunawading,h,07/10/2017
Nunawading,h,07/10/2017
Oak Park,h,07/10/2017
Oakleigh,h,07/10/2017
Oakleigh East,u,07/10/2017
Oakleigh East,h,07/10/2017
Oakleigh South,h,07/10/2017
Parkdale,h,07/10/2017
Parkdale,h,07/10/2017
Pascoe Vale,h,07/10/2017
Pascoe Vale,h,07/10/2017
Pascoe Vale,h,07/10/2017
Pascoe Vale,h,07/10/2017
Plumpton,h,07/10/2017
Point Cook,h,07/10/2017
Point Cook,h,07/10/2017
Point Cook,h,07/10/2017
Prahran,t,07/10/2017
Preston,h,07/10/2017
Preston,h,07/10/2017
Preston,u,07/10/2017
Preston,h,07/10/2017
Reservoir,h,07/10/2017
Reservoir,h,07/10/2017
Reservoir,u,07/10/2017
Reservoir,h,07/10/2017
Reservoir,h,07/10/2017
Reservoir,h,07/10/2017
Reservoir,u,07/10/2017
Reservoir,h,07/10/2017
Reservoir,h,07/10/2017
Richmond,u,07/10/2017
Richmond,h,07/10/2017
Richmond,h,07/10/2017
Richmond,u,07/10/2017
Ringwood North,h,07/10/2017
Ringwood North,h,07/10/2017
Ripponlea,u,07/10/2017
Rosanna,h,07/10/2017
Rosanna,h,07/10/2017
Rowville,h,07/10/2017
Roxburgh Park,h,07/10/2017
Roxburgh Park,h,07/10/2017
Roxburgh Park,h,07/10/2017
Roxburgh Park,h,07/10/2017
Roxburgh Park,h,07/10/2017
Seabrook,h,07/10/2017
Seddon,h,07/10/2017
South Morang,h,07/10/2017
South Morang,h,07/10/2017
South Yarra,h,07/10/2017
Springvale,u,07/10/2017
St Albans,h,07/10/2017
St Albans,h,07/10/2017
St Kilda,u,07/10/2017
Sunbury,h,07/10/2017
Sunbury,h,07/10/2017
Sunbury,h,07/10/2017
Sunshine,h,07/10/2017
Sunshine,h,07/10/2017
Sunshine,h,07/10/2017
Sunshine North,h,07/10/2017
Sunshine West,h,07/10/2017
Sunshine West,h,07/10/2017
Sunshine West,h,07/10/2017
Surrey Hills,u,07/10/2017
Surrey Hills,h,07/10/2017
Surrey Hills,h,07/10/2017
Taylors Hill,h,07/10/2017
Taylors Hill,h,07/10/2017
Taylors Hill,h,07/10/2017
Taylors Lakes,h,07/10/2017
Thomastown,u,07/10/2017
Thomastown,u,07/10/2017
Thomastown,u,07/10/2017
Thornbury,h,07/10/2017
Truganina,h,07/10/2017
Truganina,h,07/10/2017
Tullamarine,h,07/10/2017
Wantirna South,h,07/10/2017
Warranwood,h,07/10/2017
Watsonia,h,07/10/2017
Watsonia,h,07/10/2017
Watsonia North,h,07/10/2017
Werribee,h,07/10/2017
Werribee,h,07/10/2017
Werribee,h,07/10/2017
Werribee,h,07/10/2017
West Melbourne,u,07/10/2017
West Melbourne,u,07/10/2017
West Melbourne,h,07/10/2017
Westmeadows,t,07/10/2017
Williamstown,h,07/10/2017
Williamstown,h,07/10/2017
Windsor,h,07/10/2017
Wollert,t,07/10/2017
Wyndham Vale,h,07/10/2017
Yarraville,h,07/10/2017
Yarraville,h,07/10/2017
Airport West,u,07/11/2016
Altona,h,07/11/2016
Armadale,h,07/11/2016
Ascot Vale,u,07/11/2016
Ashwood,t,07/11/2016
Aspendale,h,07/11/2016
Aspendale,h,07/11/2016
Attwood,h,07/11/2016
Balaclava,t,07/11/2016
Balwyn,u,07/11/2016
Balwyn North,h,07/11/2016
Beaumaris,h,07/11/2016
Beaumaris,h,07/11/2016
Beaumaris,h,07/11/2016
Bentleigh,h,07/11/2016
Bentleigh East,h,07/11/2016
Bentleigh East,t,07/11/2016
Black Rock,h,07/11/2016
Blackburn South,h,07/11/2016
Bonbeach,h,07/11/2016
Braybrook,h,07/11/2016
Braybrook,h,07/11/2016
Brighton,u,07/11/2016
Brighton East,u,07/11/2016
Brighton East,h,07/11/2016
Brooklyn,u,07/11/2016
Brunswick,u,07/11/2016
Brunswick,u,07/11/2016
Brunswick,u,07/11/2016
Brunswick,h,07/11/2016
Brunswick,h,07/11/2016
Brunswick West,t,07/11/2016
Brunswick West,h,07/11/2016
