Suburb,Rooms,Type,Price,Method,Date,Distance,Postcode,Car,Lattitude,Longtitude,Propertycount
Epping,3,u,380500,SP,27/05/2017,19.6,3076,1,-37.6349,145.04042,10926
Epping,3,h,510000,S,27/05/2017,19.6,3076,,,,10926
Epping,3,h,528000,S,27/05/2017,19.6,3076,1,-37.6507,145.04681,10926
Epping,3,h,465000,S,27/05/2017,19.6,3076,1,-37.62858,145.03735,10926
Epping,4,h,545000,PI,27/05/2017,19.6,3076,2,-37.64051,145.05743,10926
Epping,2,h,452500,S,27/05/2017,19.6,3076,1,-37.65791,145.02643,10926
Essendon,4,h,1577000,S,27/05/2017,7.5,3040,,,,9264
Essendon,2,h,1980000,S,27/05/2017,7.5,3040,6,-37.74022,144.89557,9264
Essendon,3,t,830000,VB,27/05/2017,7.5,3040,1,-37.74936,144.89669,9264
Essendon,2,u,,VB,27/05/2017,7.5,3040,1,-37.74778,144.91196,9264
Essendon,3,h,886000,S,27/05/2017,7.5,3040,1,-37.75382,144.89167,9264
Essendon,4,h,,SP,27/05/2017,7.5,3040,2,-37.74667,144.89924,9264
Essendon,1,u,280000,S,27/05/2017,7.5,3040,1,-37.75209,144.92255,9264
Essendon,3,h,850000,PI,27/05/2017,7.5,3040,2,-37.74487,144.91194,9264
Essendon,1,u,,S,27/05/2017,7.5,3040,1,-37.74212,144.91365,9264
Essendon North,2,u,445000,PI,27/05/2017,8.2,3041,1,-37.7388,144.89984,1308
Essendon North,3,h,700000,S,27/05/2017,8.2,3041,,,,1308
Essendon West,3,h,1050000,VB,27/05/2017,7.5,3040,1,-37.75228,144.88429,588
Fairfield,4,h,,SP,27/05/2017,5.7,3078,1,-37.77732,145.01588,2970
Fawkner,3,h,710000,S,27/05/2017,13.1,3060,4,-37.69544,144.964,5070
Fawkner,4,h,800000,S,27/05/2017,13.1,3060,4,-37.71112,144.97357,5070
Fawkner,3,h,805000,S,27/05/2017,13.1,3060,2,-37.70145,144.962,5070
Fawkner,4,h,,PN,27/05/2017,13.1,3060,2,-37.70398,144.9614,5070
Fawkner,2,h,786000,S,27/05/2017,13.1,3060,4,-37.71833,144.96935,5070
Fawkner,3,t,577000,S,27/05/2017,13.1,3060,1,-37.71976,144.97121,5070
Ferntree Gully,3,t,670000,S,27/05/2017,24.8,3156,2,-37.886,145.28646,10788
Ferntree Gully,2,u,617000,S,27/05/2017,24.8,3156,1,-37.87275,145.26325,10788
Ferntree Gully,6,h,,PN,27/05/2017,24.8,3156,2,-37.87737,145.25735,10788
Fitzroy,4,h,,S,27/05/2017,2.1,3065,0,-37.79987,144.97511,5825
Fitzroy,3,u,2265000,S,27/05/2017,2.1,3065,,,,5825
Fitzroy North,2,h,1321000,S,27/05/2017,3.6,3068,1,-37.78219,144.98371,6244
Fitzroy North,2,h,960000,S,27/05/2017,3.6,3068,0,-37.78534,144.98125,6244
Fitzroy North,6,h,,S,27/05/2017,3.6,3068,1,-37.78726,144.9879,6244
Fitzroy North,1,u,495000,S,27/05/2017,3.6,3068,1,-37.78737,144.98735,6244
Flemington,2,h,990000,S,27/05/2017,3.4,3031,1,-37.7839,144.92727,3593
Footscray,3,h,1100000,S,27/05/2017,5.1,3011,0,-37.79977,144.88887,7570
Footscray,2,u,632000,S,27/05/2017,5.1,3011,,,,7570
Footscray,2,t,455000,S,27/05/2017,5.1,3011,1,-37.78822,144.88361,7570
Footscray,2,h,711000,SP,27/05/2017,5.1,3011,,,,7570
Forest Hill,4,h,,S,27/05/2017,15.4,3131,2,-37.83389,145.1754,4385
Forest Hill,2,h,680000,SP,27/05/2017,15.4,3131,1,-37.83283,145.17533,4385
Forest Hill,5,h,1205000,S,27/05/2017,15.4,3131,2,-37.84252,145.17258,4385
Frankston,3,h,491000,S,27/05/2017,38,3199,2,-38.13759,145.17054,17055
Frankston,3,h,,SN,27/05/2017,38,3199,,,,17055
Frankston,3,h,566000,S,27/05/2017,38,3199,1,-38.13669,145.14049,17055
Frankston,4,h,,PI,27/05/2017,38,3199,,,,17055
Frankston,3,h,740000,S,27/05/2017,38,3199,1,-38.15882,145.12914,17055
Frankston South,4,h,1006000,S,27/05/2017,38,3199,,,,7566
Frankston South,3,h,,SN,27/05/2017,38,3199,,,,7566
Frankston South,5,h,,SN,27/05/2017,38,3199,1,-38.16628,145.12049,7566
Frankston South,4,h,1400000,SP,27/05/2017,38,3199,2,-38.16121,145.10381,7566
Frankston South,4,h,,PI,27/05/2017,38,3199,2,-38.15814,145.11972,7566
Gardenvale,5,h,1880000,S,27/05/2017,7.2,3185,2,-37.89989,145.00883,534
Gisborne,3,h,470000,PI,27/05/2017,45.9,3437,,,,3376
Gladstone Park,4,h,615000,SP,27/05/2017,12.9,3043,,,,3285
Gladstone Park,3,h,755000,S,27/05/2017,12.9,3043,1,-37.69744,144.89073,3285
Gladstone Park,4,h,635000,S,27/05/2017,12.9,3043,2,-37.68368,144.88976,3285
Glen Iris,2,u,762000,S,27/05/2017,7.3,3146,1,-37.85563,145.04369,10412
Glen Iris,4,h,,S,27/05/2017,7.3,3146,2,-37.85414,145.08451,10412
Glen Iris,2,u,811000,S,27/05/2017,7.3,3146,,,,10412
Glen Iris,4,h,,S,27/05/2017,7.3,3146,2,-37.85617,145.08838,10412
Glen Iris,2,u,501000,S,27/05/2017,7.3,3146,1,-37.85285,145.04608,10412
Glen Iris,4,h,2920000,S,27/05/2017,7.3,3146,3,-37.86224,145.06406,10412
Glen Iris,3,t,1501000,S,27/05/2017,7.3,3146,2,-37.85385,145.06473,10412
Glen Iris,4,h,,S,27/05/2017,7.3,3146,3,-37.85538,145.0637,10412
Glen Iris,3,t,1140000,S,27/05/2017,7.3,3146,,,,10412
Glen Iris,3,h,,SP,27/05/2017,7.3,3146,0,-37.84855,145.05144,10412
Glen Iris,3,h,1500000,S,27/05/2017,7.3,3146,2,-37.84965,145.05904,10412
Glen Iris,3,h,1440000,S,27/05/2017,7.3,3146,2,-37.85139,145.05835,10412
Glen Iris,2,u,570000,S,27/05/2017,7.3,3146,,,,10412
Glen Iris,3,u,1330000,S,27/05/2017,7.3,3146,2,-37.85948,145.08571,10412
Glen Waverley,4,h,1130000,S,27/05/2017,16.7,3150,2,-37.90004,145.17205,15321
Glen Waverley,4,h,1331000,S,27/05/2017,16.7,3150,2,-37.86584,145.16502,15321
Glen Waverley,3,h,1141000,S,27/05/2017,16.7,3150,,,,15321
Glen Waverley,3,u,,SN,27/05/2017,16.7,3150,,,,15321
Glen Waverley,4,h,1100000,S,27/05/2017,16.7,3150,2,-37.89814,145.14457,15321
Glen Waverley,3,u,1135000,S,27/05/2017,16.7,3150,2,-37.86931,145.15081,15321
Glenroy,4,h,651000,PI,27/05/2017,11.2,3046,2,-37.69897,144.90998,8870
Glenroy,3,h,865000,S,27/05/2017,11.2,3046,1,-37.71051,144.90925,8870
Glenroy,1,u,362500,SP,27/05/2017,11.2,3046,1,-37.70917,144.92291,8870
Glenroy,3,h,,PI,27/05/2017,11.2,3046,2,-37.69621,144.91642,8870
Glenroy,3,h,922000,S,27/05/2017,11.2,3046,1,-37.71016,144.9215,8870
Glenroy,3,t,625000,PI,27/05/2017,11.2,3046,,,,8870
Glenroy,2,h,650000,S,27/05/2017,11.2,3046,2,-37.69712,144.91949,8870
Glenroy,3,h,963500,S,27/05/2017,11.2,3046,6,-37.69647,144.9113,8870
Glenroy,3,h,815000,S,27/05/2017,11.2,3046,1,-37.70757,144.90782,8870
Greensborough,3,h,740000,S,27/05/2017,16.1,3088,3,-37.71536,145.10205,8524
Greensborough,3,h,818000,S,27/05/2017,16.1,3088,,,,8524
Greensborough,2,u,510000,S,27/05/2017,16.1,3088,,,,8524
Greensborough,4,h,,PI,27/05/2017,16.1,3088,,,,8524
Greenvale,5,h,750000,S,27/05/2017,20.4,3059,2,-37.63823,144.88675,4864
Greenvale,4,h,,VB,27/05/2017,20.4,3059,,,,4864
Greenvale,5,h,820500,S,27/05/2017,20.4,3059,,,,4864
Greenvale,4,h,730000,S,27/05/2017,20.4,3059,1,-37.63958,144.90267,4864
Greenvale,3,h,770000,S,27/05/2017,20.4,3059,2,-37.64297,144.88796,4864
Greenvale,4,h,,SN,27/05/2017,20.4,3059,,,,4864
Greenvale,3,h,550000,VB,27/05/2017,20.4,3059,2,-37.62458,144.88546,4864
Hadfield,3,h,870000,S,27/05/2017,11.2,3046,6,-37.70569,144.94048,2606
Hampton,3,h,1300000,SP,27/05/2017,13.8,3188,,,,5454
Hampton,2,u,,SP,27/05/2017,13.8,3188,,,,5454
Hampton,3,h,,SN,27/05/2017,13.8,3188,2,-37.94504,145.01257,5454
Hampton,4,h,,PI,27/05/2017,13.8,3188,2,-37.93318,144.99647,5454
Hampton,4,h,2905000,S,27/05/2017,13.8,3188,2,-37.93571,145.00964,5454
Hampton,2,h,1695000,S,27/05/2017,13.8,3188,2,-37.93594,145.0195,5454
Hampton,4,h,2550000,SP,27/05/2017,13.8,3188,2,-37.93167,145.00134,5454
Hampton East,5,h,1590000,SP,27/05/2017,13.8,3188,,,,2356
Hampton East,2,u,532500,S,27/05/2017,13.8,3188,,,,2356
Hampton Park,3,h,561000,S,27/05/2017,33.3,3976,3,-38.03378,145.2621,8256
Hawthorn,2,u,525000,SP,27/05/2017,5.3,3122,1,-37.82676,145.04444,11308
Hawthorn,4,h,2800000,PI,27/05/2017,5.3,3122,2,-37.81557,145.04281,11308
Hawthorn,3,h,1870000,PI,27/05/2017,5.3,3122,1,-37.81816,145.03938,11308
Hawthorn,3,h,2402500,S,27/05/2017,5.3,3122,2,-37.81625,145.03789,11308
Hawthorn,3,h,1955000,S,27/05/2017,5.3,3122,2,-37.81965,145.02367,11308
Hawthorn,3,h,1702000,SP,27/05/2017,5.3,3122,2,-37.81767,145.04041,11308
Hawthorn,2,u,500000,VB,27/05/2017,5.3,3122,1,-37.8213,145.02913,11308
Hawthorn,4,h,3399000,S,27/05/2017,5.3,3122,2,-37.82785,145.03816,11308
Hawthorn,4,h,,S,27/05/2017,5.3,3122,2,-37.81658,145.01912,11308
Hawthorn,4,h,3900000,S,27/05/2017,5.3,3122,1,-37.81396,145.01899,11308
Hawthorn,3,h,,S,27/05/2017,5.3,3122,2,-37.82459,145.03824,11308
Hawthorn,2,u,697000,S,27/05/2017,5.3,3122,1,-37.82887,145.03676,11308
Hawthorn,2,u,550000,VB,27/05/2017,5.3,3122,,,,11308
Hawthorn,2,u,,SP,27/05/2017,5.3,3122,2,-37.82712,145.02427,11308
Hawthorn East,2,u,802500,S,27/05/2017,6.2,3123,2,-37.82524,145.05568,6482
Hawthorn East,2,u,675000,S,27/05/2017,6.2,3123,,-37.83884,145.04636,6482
Hawthorn East,1,u,441000,S,27/05/2017,6.2,3123,0,-37.8327,145.05428,6482
Hawthorn East,3,h,2680000,S,27/05/2017,6.2,3123,4,-37.82701,145.0541,6482
Hawthorn East,2,u,500000,S,27/05/2017,6.2,3123,1,-37.83012,145.04751,6482
Hawthorn East,2,h,,SP,27/05/2017,6.2,3123,1,-37.83281,145.04739,6482
Heidelberg,2,t,738000,S,27/05/2017,8.9,3084,2,-37.75343,145.06328,2890
Heidelberg,2,t,,S,27/05/2017,8.9,3084,1,-37.75532,145.06512,2890
Heidelberg Heights,3,t,715000,SA,27/05/2017,8.8,3081,2,-37.74128,145.05607,2947
Heidelberg Heights,3,h,800000,S,27/05/2017,8.8,3081,0,-37.73752,145.05228,2947
Heidelberg Heights,2,t,680000,S,27/05/2017,8.8,3081,1,-37.74931,145.05505,2947
Heidelberg Heights,3,h,1010000,S,27/05/2017,8.8,3081,2,-37.73658,145.05341,2947
Heidelberg Heights,4,t,,S,27/05/2017,8.8,3081,2,-37.74067,145.05148,2947
Heidelberg Heights,3,u,630000,VB,27/05/2017,8.8,3081,1,-37.73426,145.05986,2947
Heidelberg West,3,h,605000,S,27/05/2017,8.8,3081,2,-37.73712,145.0369,2674
Heidelberg West,3,h,580000,S,27/05/2017,8.8,3081,2,-37.73704,145.03697,2674
Heidelberg West,2,u,444000,S,27/05/2017,8.8,3081,1,-37.74432,145.04721,2674
Heidelberg West,2,h,532000,S,27/05/2017,8.8,3081,1,-37.73549,145.0487,2674
Highett,3,h,,SP,27/05/2017,16,3190,2,-37.95567,145.04233,4794
Highett,3,h,,SN,27/05/2017,16,3190,2,-37.94526,145.04203,4794
Highett,3,h,1600000,S,27/05/2017,16,3190,3,-37.95357,145.02651,4794
Highett,4,t,1460000,SP,27/05/2017,16,3190,,,,4794
Hillside,4,h,677000,S,27/05/2017,18,3037,2,-37.69655,144.75538,5556
Hillside,3,h,493500,S,27/05/2017,18,3037,,,,5556
Hillside,3,h,610000,SP,27/05/2017,18,3037,,,,5556
Hillside,4,h,737500,S,27/05/2017,18,3037,2,-37.68175,144.74087,5556
Hoppers Crossing,3,h,520000,SP,27/05/2017,18.4,3029,2,-37.86713,144.71086,13830
Hoppers Crossing,3,h,553100,S,27/05/2017,18.4,3029,2,-37.8765,144.69638,13830
Hoppers Crossing,3,h,418000,S,27/05/2017,18.4,3029,1,-37.86767,144.68409,13830
Hoppers Crossing,3,h,505000,S,27/05/2017,18.4,3029,1,-37.86658,144.71221,13830
Hoppers Crossing,3,h,492000,S,27/05/2017,18.4,3029,1,-37.87711,144.68825,13830
Hoppers Crossing,4,h,680000,VB,27/05/2017,18.4,3029,3,-37.87051,144.7141,13830
Hoppers Crossing,4,h,472000,S,27/05/2017,18.4,3029,2,-37.85146,144.67109,13830
Hoppers Crossing,3,h,442500,S,27/05/2017,18.4,3029,2,-37.87016,144.70606,13830
Hoppers Crossing,4,h,530000,S,27/05/2017,18.4,3029,,,,13830
Hoppers Crossing,4,h,,SP,27/05/2017,18.4,3029,6,-37.84951,144.69593,13830
Hoppers Crossing,3,h,490000,S,27/05/2017,18.4,3029,,,,13830
Hughesdale,3,h,842500,S,27/05/2017,12.3,3166,,,,3145
Hughesdale,3,u,1203500,S,27/05/2017,12.3,3166,2,-37.89829,145.08141,3145
Hughesdale,3,h,1250000,VB,27/05/2017,12.3,3166,2,-37.90192,145.0756,3145
Ivanhoe,3,h,,SN,27/05/2017,7.8,3079,3,-37.76675,145.03749,5549
Ivanhoe,3,h,1475000,S,27/05/2017,7.8,3079,2,-37.76353,145.02941,5549
Ivanhoe East,3,h,1640000,S,27/05/2017,7.8,3079,2,-37.77212,145.05813,1554
Jacana,3,h,590500,S,27/05/2017,14,3047,1,-37.68825,144.91484,851
Keilor,3,h,895000,S,27/05/2017,14.5,3036,1,-37.7143,144.8315,2339
Keilor,6,h,,S,27/05/2017,14.5,3036,2,-37.72257,144.83416,2339
Keilor Downs,3,h,444000,S,27/05/2017,15.5,3038,,,,3656
Keilor Downs,4,h,790000,S,27/05/2017,15.5,3038,3,-37.72394,144.8147,3656
Keilor East,3,h,825000,S,27/05/2017,11.7,3033,0,-37.7444,144.86124,5629
Keilor East,3,h,806000,S,27/05/2017,11.7,3033,4,-37.74761,144.8521,5629
Keilor East,4,h,698000,S,27/05/2017,11.7,3033,2,-37.74083,144.85545,5629
Keilor Park,3,h,752500,S,27/05/2017,10.4,3042,1,-37.72203,144.85994,1119
Kensington,1,u,400000,SP,27/05/2017,3.4,3031,1,-37.79741,144.92614,5263
Kensington,1,t,715000,S,27/05/2017,3.4,3031,0,-37.7914,144.93076,5263
Kew,2,u,585000,PI,27/05/2017,5.4,3101,,,,10331
Kew,3,h,1300000,SP,27/05/2017,5.4,3101,2,-37.81176,145.02807,10331
Kew,3,h,1767000,S,27/05/2017,5.4,3101,,,,10331
Kew,4,h,,S,27/05/2017,5.4,3101,2,-37.79907,145.04241,10331
Kew,3,u,660000,S,27/05/2017,5.4,3101,1,-37.81207,145.0371,10331
Kew,3,h,,SN,27/05/2017,5.4,3101,1,-37.80663,145.03779,10331
Kew,2,h,,S,27/05/2017,5.4,3101,2,-37.80474,145.0452,10331
Kew,2,u,785000,S,27/05/2017,5.4,3101,,,,10331
Kew,4,h,2425000,PI,27/05/2017,5.4,3101,1,-37.80719,145.02248,10331
Kew,2,t,825000,S,27/05/2017,5.4,3101,3,-37.79438,145.03369,10331
Kew,2,u,682000,S,27/05/2017,5.4,3101,1,-37.80154,145.03258,10331
Kew,5,h,3200500,S,27/05/2017,5.4,3101,2,-37.80469,145.05213,10331
Kew,3,h,1110000,PI,27/05/2017,5.4,3101,2,-37.7948,145.0364,10331
Kew East,4,h,2258000,S,27/05/2017,7.3,3102,2,-37.79702,145.05352,2671
Kew East,3,h,,SP,27/05/2017,7.3,3102,1,-37.79397,145.05896,2671
Kew East,3,h,1650000,VB,27/05/2017,7.3,3102,1,-37.7927,145.05349,2671
Keysborough,3,h,,SN,27/05/2017,25.2,3173,2,-37.98382,145.15506,8459
Keysborough,4,h,1250000,S,27/05/2017,25.2,3173,2,-38.00512,145.14935,8459
Kings Park,5,h,520000,SP,27/05/2017,14,3021,3,-37.7323,144.77861,2878
Kingsville,2,u,555000,SP,27/05/2017,6.4,3012,,,,1808
Knoxfield,4,h,1218000,S,27/05/2017,23.3,3180,2,-37.87695,145.2547,2949
Knoxfield,4,h,1010000,S,27/05/2017,23.3,3180,2,-37.88308,145.24953,2949
Knoxfield,4,h,,SP,27/05/2017,23.3,3180,2,-37.87879,145.25535,2949
Lalor,2,u,383000,S,27/05/2017,16.3,3075,2,-37.67527,145.02775,8279
Lalor,3,h,,PI,27/05/2017,16.3,3075,3,-37.66933,145.01314,8279
Lalor,3,h,600000,S,27/05/2017,16.3,3075,2,-37.67323,145.03976,8279
Lalor,3,h,487000,S,27/05/2017,16.3,3075,1,-37.67605,145.03956,8279
Lalor,3,h,,PI,27/05/2017,16.3,3075,,,,8279
Lalor,3,h,572000,S,27/05/2017,16.3,3075,2,-37.6591,145.00549,8279
Lower Plenty,2,u,650000,PI,27/05/2017,14.6,3093,2,-37.72473,145.11657,1624
MacLeod,3,h,731000,S,27/05/2017,12.7,3085,,,,4168
MacLeod,4,h,,SP,27/05/2017,12.7,3085,,,,4168
Maidstone,3,h,793000,S,27/05/2017,6.4,3012,2,-37.78867,144.87397,3873
Maidstone,3,t,,PI,27/05/2017,6.4,3012,,,,3873
Malvern,4,h,,PI,27/05/2017,5.9,3144,4,-37.85143,145.03573,4675
Malvern,4,h,2775000,PI,27/05/2017,5.9,3144,2,-37.863,145.03946,4675
Malvern,3,h,1700000,PI,27/05/2017,5.9,3144,0,-37.86162,145.03065,4675
Malvern East,3,h,,PI,27/05/2017,8.4,3145,3,-37.87968,145.06818,8801
Malvern East,2,u,,S,27/05/2017,8.4,3145,1,-37.89105,145.08382,8801
Malvern East,3,t,1060000,S,27/05/2017,8.4,3145,1,-37.87107,145.04991,8801
Malvern East,3,t,,W,27/05/2017,8.4,3145,2,-37.86889,145.06004,8801
Malvern East,4,h,2400000,S,27/05/2017,8.4,3145,0,-37.87391,145.05562,8801
Malvern East,3,h,,SP,27/05/2017,8.4,3145,1,-37.87837,145.05259,8801
Maribyrnong,2,u,530000,S,27/05/2017,4.3,3032,1,-37.77323,144.89268,4918
Maribyrnong,2,u,450000,SP,27/05/2017,4.3,3032,1,-37.77296,144.88057,4918
Maribyrnong,4,h,1140000,S,27/05/2017,4.3,3032,,,,4918
Maribyrnong,4,h,1510500,SP,27/05/2017,4.3,3032,4,-37.7839,144.89431,4918
Maribyrnong,2,u,353000,S,27/05/2017,4.3,3032,1,-37.77367,144.88161,4918
McKinnon,2,h,1250000,SP,27/05/2017,11.4,3204,2,-37.91304,145.0373,2397
McKinnon,5,h,2300000,S,27/05/2017,11.4,3204,2,-37.91074,145.03068,2397
Meadow Heights,1,h,387000,S,27/05/2017,17.4,3048,,,,4704
Melbourne,2,u,720000,S,27/05/2017,0,3000,1,-37.81267,144.96273,17496
Melbourne,3,u,880000,VB,27/05/2017,0,3000,,,,17496
Melton,3,h,295000,SP,27/05/2017,31.7,3337,4,-37.68734,144.58001,3600
Melton South,4,h,347500,S,27/05/2017,29.8,3338,1,-37.69392,144.57468,4718
Melton West,3,h,410000,S,27/05/2017,31.7,3337,2,-37.68052,144.55106,6065
Mentone,3,t,1010000,S,27/05/2017,20,3194,2,-37.98009,145.06118,6162
Mentone,5,h,1485000,S,27/05/2017,20,3194,2,-37.98439,145.06812,6162
Mernda,4,h,730000,SP,27/05/2017,25.9,3754,,,,5812
Middle Park,3,h,3750000,PI,27/05/2017,3,3206,1,-37.85327,144.96223,2019
Middle Park,3,h,1750000,VB,27/05/2017,3,3206,0,-37.84962,144.95856,2019
Middle Park,3,h,,S,27/05/2017,3,3206,1,-37.85114,144.96438,2019
Mill Park,3,h,440000,S,27/05/2017,17.9,3082,,,,10529
Mill Park,2,t,480750,S,27/05/2017,17.9,3082,1,-37.67761,145.06132,10529
Mill Park,3,h,540000,S,27/05/2017,17.9,3082,,,,10529
Mill Park,4,h,780000,SP,27/05/2017,17.9,3082,,,,10529
Mill Park,3,h,752000,S,27/05/2017,17.9,3082,,,,10529
Mill Park,5,h,725000,SP,27/05/2017,17.9,3082,2,-37.66936,145.05413,10529
Mitcham,4,h,,SN,27/05/2017,17.2,3132,2,-37.80588,145.19768,6871
Mitcham,4,h,1150000,VB,27/05/2017,17.2,3132,,,,6871
Mitcham,2,u,695000,S,27/05/2017,17.2,3132,1,-37.80574,145.18832,6871
Mitcham,2,h,655000,S,27/05/2017,17.2,3132,4,-37.81906,145.21253,6871
Mitcham,3,u,775000,SP,27/05/2017,17.2,3132,2,-37.8135,145.19972,6871
Mitcham,3,u,820000,VB,27/05/2017,17.2,3132,2,-37.82596,145.1872,6871
Mitcham,4,h,990000,S,27/05/2017,17.2,3132,2,-37.80601,145.20106,6871
Mitcham,2,h,883000,S,27/05/2017,17.2,3132,1,-37.81808,145.2057,6871
Mont Albert,4,h,1462000,S,27/05/2017,10.2,3127,0,-37.81788,145.11454,2079
Montmorency,3,h,1130000,S,27/05/2017,16.2,3094,2,-37.72096,145.12948,3891
Montmorency,3,t,960000,S,27/05/2017,16.2,3094,2,-37.72331,145.11909,3891
Montmorency,4,h,1050000,S,27/05/2017,16.2,3094,1,-37.72082,145.12027,3891
Montmorency,3,h,900000,S,27/05/2017,16.2,3094,1,-37.72089,145.11987,3891
Montmorency,3,h,806000,S,27/05/2017,16.2,3094,0,-37.71665,145.11682,3891
Montmorency,3,h,1160000,S,27/05/2017,16.2,3094,1,-37.71541,145.11666,3891
Montmorency,3,h,700000,PI,27/05/2017,16.2,3094,3,-37.72588,145.13443,3891
Montmorency,4,h,980000,S,27/05/2017,16.2,3094,2,-37.71871,145.13559,3891
Moonee Ponds,5,h,,S,27/05/2017,6.2,3039,2,-37.76361,144.91592,6232
Moorabbin,3,t,1121000,SP,27/05/2017,14.3,3189,,,,2555
Mount Waverley,4,t,1250800,S,27/05/2017,14.2,3149,2,-37.86463,145.14284,13366
Mount Waverley,4,h,1327000,S,27/05/2017,14.2,3149,2,-37.85896,145.11484,13366
Mount Waverley,2,u,670000,S,27/05/2017,14.2,3149,1,-37.87128,145.13051,13366
Mount Waverley,4,h,1523000,S,27/05/2017,14.2,3149,,,,13366
Mount Waverley,5,h,,SN,27/05/2017,14.2,3149,2,-37.86711,145.1297,13366
Mount Waverley,3,h,1615000,S,27/05/2017,14.2,3149,2,-37.88569,145.1438,13366
Mount Waverley,4,h,1400000,S,27/05/2017,14.2,3149,2,-37.87118,145.12478,13366
Mount Waverley,2,u,620000,S,27/05/2017,14.2,3149,1,-37.87677,145.11961,13366
Mulgrave,3,h,,SN,27/05/2017,18.8,3170,,,,7113
Mulgrave,3,h,800000,S,27/05/2017,18.8,3170,2,-37.92783,145.19685,7113
Murrumbeena,4,h,1676000,S,27/05/2017,10.1,3163,,,,4442
Murrumbeena,4,h,1540000,S,27/05/2017,10.1,3163,2,-37.90017,145.06435,4442
Murrumbeena,1,t,470000,S,27/05/2017,10.1,3163,1,-37.89018,145.06865,4442
Murrumbeena,3,u,1160000,S,27/05/2017,10.1,3163,2,-37.89706,145.07483,4442
Narre Warren,4,h,,PI,27/05/2017,34.1,3805,2,-38.01823,145.29076,9376
Niddrie,3,h,1200000,VB,27/05/2017,10.4,3042,,,,2291
Niddrie,3,t,715000,SP,27/05/2017,10.4,3042,1,-37.74731,144.88826,2291
Niddrie,4,h,1010000,S,27/05/2017,10.4,3042,2,-37.73327,144.87482,2291
Niddrie,3,h,980000,S,27/05/2017,10.4,3042,2,-37.73521,144.87709,2291
Noble Park,2,h,,PI,27/05/2017,22.7,3174,,,,11806
Noble Park,3,h,730000,S,27/05/2017,22.7,3174,4,-37.96015,145.16618,11806
Noble Park,3,h,676000,SP,27/05/2017,22.7,3174,1,-37.96968,145.16832,11806
Noble Park,4,h,839000,S,27/05/2017,22.7,3174,,,,11806
Noble Park,4,h,805000,S,27/05/2017,22.7,3174,4,-37.97412,145.18022,11806
Noble Park,3,h,802000,S,27/05/2017,22.7,3174,1,-37.97712,145.17516,11806
North Melbourne,2,h,1126000,SP,27/05/2017,1.8,3051,0,-37.80248,144.94846,6821
North Melbourne,4,h,1746000,S,27/05/2017,1.8,3051,0,-37.79722,144.94424,6821
North Melbourne,2,u,799000,S,27/05/2017,1.8,3051,1,-37.79999,144.94961,6821
North Melbourne,3,h,1285000,PI,27/05/2017,1.8,3051,1,-37.79074,144.94324,6821
Northcote,3,h,1360000,PI,27/05/2017,5.3,3070,,,,11364
Northcote,3,h,1512000,S,27/05/2017,5.3,3070,0,-37.77664,144.99902,11364
Northcote,4,h,,SN,27/05/2017,5.3,3070,2,-37.78176,144.99472,11364
Northcote,4,h,2042000,S,27/05/2017,5.3,3070,0,-37.77294,144.9957,11364
Northcote,3,h,1285000,PI,27/05/2017,5.3,3070,,,,11364
Northcote,3,h,,SP,27/05/2017,5.3,3070,2,-37.77085,145.01257,11364
Northcote,2,h,1260000,S,27/05/2017,5.3,3070,1,-37.78015,145.00777,11364
Northcote,3,h,1700000,VB,27/05/2017,5.3,3070,,,,11364
Northcote,4,h,1650000,PI,27/05/2017,5.3,3070,4,-37.76969,145.00718,11364
Nunawading,3,t,1235000,S,27/05/2017,15.4,3131,2,-37.82704,145.16801,4973
Nunawading,4,h,1570000,S,27/05/2017,15.4,3131,1,-37.82603,145.1721,4973
Nunawading,3,u,777000,S,27/05/2017,15.4,3131,2,-37.81359,145.17574,4973
Oak Park,3,h,972000,S,27/05/2017,11.2,3046,2,-37.71579,144.92231,2651
Oakleigh,2,h,1225000,S,27/05/2017,12.3,3166,2,-37.90193,145.10107,3224
Oakleigh,3,h,1170000,S,27/05/2017,12.3,3166,,,,3224
Oakleigh East,3,h,1292000,S,27/05/2017,12.3,3166,1,-37.90295,145.11939,2547
Oakleigh East,4,t,912000,S,27/05/2017,12.3,3166,2,-37.90822,145.12036,2547
Oakleigh South,3,t,1217500,S,27/05/2017,15.5,3167,,,,3692
Oakleigh South,3,h,,SP,27/05/2017,15.5,3167,2,-37.91046,145.08995,3692
Ormond,4,h,,PN,27/05/2017,11.4,3204,2,-37.90692,145.05075,3578
Ormond,4,h,1565000,PI,27/05/2017,11.4,3204,2,-37.90087,145.03959,3578
Ormond,2,u,640000,PI,27/05/2017,11.4,3204,1,-37.90323,145.04286,3578
Pakenham,4,h,,SP,27/05/2017,47.3,3810,,,,17384
Parkdale,2,h,1270000,S,27/05/2017,21.5,3195,4,-37.99482,145.08459,5087
Parkdale,5,h,1485000,S,27/05/2017,21.5,3195,2,-37.98928,145.07798,5087
Parkdale,4,h,1137500,SP,27/05/2017,21.5,3195,4,-37.98464,145.08185,5087
Parkdale,3,h,1625000,S,27/05/2017,21.5,3195,,,,5087
Parkdale,3,h,1415000,SP,27/05/2017,21.5,3195,2,-37.99827,145.07497,5087
Parkville,3,u,1560000,PI,27/05/2017,1.8,3052,1,-37.78212,144.95755,2309
