Suburb,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Propertycount
Gowanbrae,4,h,709000,PI,Nelson,14/05/2016,13.6,3043,4,2,2,453,213,2007,Moreland,1071
Gowanbrae,3,h,700000,SP,Nelson,16/04/2016,13.6,3043,3,2,2,691,,,Moreland,1071
Gowanbrae,3,h,485000,S,Nelson,16/04/2016,13.6,3043,3,2,1,175,134,2004,Moreland,1071
Gowanbrae,3,h,540000,VB,Brad,19/11/2016,13.6,3043,3,2,1,367,141,2008,Moreland,1071
Gowanbrae,3,h,390000,PI,Nelson,23/04/2016,13.6,3043,3,2,1,158,136,2005,Moreland,1071
Gowanbrae,4,h,800000,S,Nelson,26/07/2016,13.6,3043,4,2,2,719,251,2000,Moreland,1071
Gowanbrae,3,h,525000,PI,Stockdale,27/06/2016,13.6,3043,3,2,1,223,,,Moreland,1071
Gowanbrae,4,h,740000,SP,Nelson,27/06/2016,13.6,3043,4,2,2,453,213,2007,Moreland,1071
Hadfield,3,h,605000,PI,hockingstuart,03/09/2016,12.1,3046,3,1,2,597,116,1960,Moreland,2606
Hadfield,3,h,685500,SP,Brad,03/09/2016,12.1,3046,3,1,2,724,103,1970,Moreland,2606
Hadfield,2,h,610000,S,Eview,03/12/2016,12.1,3046,2,1,1,394,98,1950,Moreland,2606
Hadfield,3,h,630000,S,YPA,03/12/2016,12.1,3046,3,1,1,604,112,1970,Moreland,2606
Hadfield,4,h,870000,S,Barry,03/12/2016,12.1,3046,4,3,5,591,268,2010,Moreland,2606
Hadfield,3,h,810000,S,Holland,04/03/2017,12.1,3046,3,2,2,592,129,1950,Moreland,2606
Hadfield,3,h,840000,S,Barry,04/03/2017,12.1,3046,3,1,2,608,,,Moreland,2606
Hadfield,5,h,585000,S,YPA,04/06/2016,12.1,3046,5,2,1,590,,,Moreland,2606
Hadfield,4,h,772500,S,Stockdale,04/06/2016,12.1,3046,3,2,2,595,,1983,Moreland,2606
Hadfield,3,u,465000,SP,Brad,04/06/2016,12.1,3046,3,1,1,225,,2005,Moreland,2606
Hadfield,3,h,719000,S,Eview,08/10/2016,12.1,3046,3,1,4,692,,1980,Moreland,2606
Hadfield,2,u,487000,SP,Peter,10/09/2016,12.1,3046,2,1,2,198,96,2010,Moreland,2606
Hadfield,4,h,700000,S,Barry,10/09/2016,12.1,3046,2,2,2,700,168,1950,Moreland,2606
Hadfield,4,h,600500,S,YPA,10/09/2016,12.1,3046,4,2,1,462,161,1970,Moreland,2606
Hadfield,3,h,730000,S,Barry,10/12/2016,12.1,3046,3,1,2,570,134,1970,Moreland,2606
Hadfield,3,h,800000,S,Stockdale,10/12/2016,12.1,3046,3,2,2,565,116,1960,Moreland,2606
Hadfield,4,h,918000,S,Brad,11/02/2017,12.1,3046,4,2,2,763,,,Moreland,2606
Hadfield,3,t,750000,S,Stockdale,12/06/2016,12.1,3046,3,2,2,301,251,2011,Moreland,2606
Hadfield,3,h,740000,S,Barry,12/11/2016,12.1,3046,3,1,1,568,115,1960,Moreland,2606
Hadfield,3,h,721000,S,Brad,12/11/2016,12.1,3046,3,1,3,539,,1960,Moreland,2606
Hadfield,3,h,646000,S,YPA,12/11/2016,12.1,3046,3,1,2,574,106,1970,Moreland,2606
Hadfield,3,h,545000,S,Raine,12/11/2016,12.1,3046,3,2,3,230,113,2000,Moreland,2606
Hadfield,3,h,770000,S,Stockdale,12/11/2016,12.1,3046,3,1,2,700,,,Moreland,2606
Hadfield,4,h,777000,S,Eview,13/08/2016,12.1,3046,3,1,2,700,176,1960,Moreland,2606
Hadfield,2,h,722000,S,Stockdale,13/08/2016,12.1,3046,3,3,1,580,103,1950,Moreland,2606
Hadfield,2,h,545000,SP,Stockdale,14/05/2016,12.1,3046,2,1,3,591,102,1960,Moreland,2606
Hadfield,3,t,510000,PI,Raine,16/04/2016,12.1,3046,3,2,2,234,115,2012,Moreland,2606
Hadfield,2,h,542500,S,Ray,17/09/2016,12.1,3046,2,1,1,359,,1960,Moreland,2606
Hadfield,3,h,631500,S,Stockdale,18/06/2016,12.1,3046,4,1,3,593,95,1965,Moreland,2606
Hadfield,4,h,750074,SP,Eview,19/11/2016,12.1,3046,4,2,1,302,,,Moreland,2606
Hadfield,3,h,591000,S,Brad,22/05/2016,12.1,3046,3,1,1,557,,,Moreland,2606
Hadfield,3,h,550000,SP,Brad,22/05/2016,12.1,3046,3,1,3,610,142,1960,Moreland,2606
Hadfield,2,h,330000,VB,Stockdale,22/05/2016,12.1,3046,2,1,1,249,2,1970,Moreland,2606
Hadfield,5,h,800000,VB,YPA,23/04/2016,12.1,3046,5,2,1,808,,,Moreland,2606
Hadfield,3,h,725000,S,Brad,24/09/2016,12.1,3046,3,2,4,560,,,Moreland,2606
Hadfield,4,h,815000,S,Barry,25/02/2017,12.1,3046,4,2,2,672,,1950,Moreland,2606
Hadfield,2,h,715888,S,Barry,25/02/2017,12.1,3046,2,1,1,613,92,1960,Moreland,2606
Hadfield,4,h,650000,S,Barry,26/07/2016,12.1,3046,4,1,4,588,,,Moreland,2606
Hadfield,2,t,468000,S,Nelson,26/07/2016,12.1,3046,2,1,1,137,110,2012,Moreland,2606
Hadfield,3,h,1102000,S,Stockdale,27/11/2016,12.1,3046,3,1,2,1020,,,Moreland,2606
Hadfield,2,h,515000,S,D'Aprano,27/11/2016,12.1,3046,2,1,2,345,79,1990,Moreland,2606
Hadfield,3,h,716000,S,Nelson,27/11/2016,12.1,3046,3,1,2,594,,,Moreland,2606
Hadfield,2,h,640000,SP,YPA,27/11/2016,12.1,3046,2,1,1,612,,,Moreland,2606
Hadfield,2,h,460000,S,Barry,27/11/2016,12.1,3046,2,1,4,360,,,Moreland,2606
Hampton,2,u,895000,S,hockingstuart,03/09/2016,13.7,3188,2,1,1,228,87,1975,Bayside,5454
Hampton,2,u,587000,S,Ray,03/09/2016,13.7,3188,2,1,1,0,74,1975,Bayside,5454
Hampton,4,h,2800000,S,Nick,03/09/2016,13.7,3188,3,3,2,701,320,2015,Bayside,5454
Hampton,2,u,720000,S,Buxton,03/09/2016,13.7,3188,2,1,1,832,,,Bayside,5454
Hampton,4,h,3250000,S,hockingstuart,03/09/2016,13.7,3188,4,3,2,928,300,1904,Bayside,5454
Hampton,4,h,2140000,S,Hodges,03/12/2016,13.7,3188,4,2,3,688,187,1925,Bayside,5454
Hampton,4,h,1600000,VB,Marshall,03/12/2016,13.7,3188,4,2,2,607,242,2011,Bayside,5454
Hampton,3,t,2200000,VB,Marshall,03/12/2016,13.7,3188,3,2,3,1402,,,Bayside,5454
Hampton,3,h,1003500,S,Ray,03/12/2016,13.7,3188,3,1,2,289,109,1998,Bayside,5454
Hampton,2,u,802000,SP,Buxton,03/12/2016,13.7,3188,2,1,1,0,85,1965,Bayside,5454
Hampton,4,t,1500000,VB,Buxton,03/12/2016,13.7,3188,4,1,1,692,,,Bayside,5454
Hampton,4,h,1686500,S,Hodges,03/12/2016,13.7,3188,4,2,2,664,,,Bayside,5454
Hampton,5,h,1400000,VB,hockingstuart,04/03/2017,13.7,3188,5,2,2,434,168,,Bayside,5454
Hampton,3,h,1560000,PI,Hodges,04/03/2017,13.7,3188,3,1,3,593,125,1955,Bayside,5454
Hampton,2,u,680000,VB,Buxton,04/03/2017,13.7,3188,2,1,2,0,78,,Bayside,5454
Hampton,3,h,1715000,S,Buxton,04/03/2017,13.7,3188,3,1,2,765,,,Bayside,5454
Hampton,2,u,760000,S,hockingstuart,06/08/2016,13.7,3188,2,1,1,90,86,1985,Bayside,5454
Hampton,2,u,616000,PI,RT,06/08/2016,13.7,3188,2,1,1,0,104,2005,Bayside,5454
Hampton,4,h,1680000,S,hockingstuart,06/08/2016,13.7,3188,4,1,1,723,90,1955,Bayside,5454
Hampton,5,h,2520000,S,Buxton,06/08/2016,13.7,3188,5,4,2,661,,1960,Bayside,5454
Hampton,2,t,890000,S,Hodges,07/05/2016,13.7,3188,1,2,2,181,,,Bayside,5454
Hampton,3,h,1120000,S,hockingstuart,07/05/2016,13.7,3188,4,2,3,373,113,1984,Bayside,5454
Hampton,4,h,3200000,VB,Hodges,10/09/2016,13.7,3188,4,3,3,760,325,1920,Bayside,5454
Hampton,4,h,1250000,PI,Hodges,10/09/2016,13.7,3188,4,3,2,398,220,2014,Bayside,5454
Hampton,4,h,2420000,S,RT,10/09/2016,13.7,3188,3,3,2,560,,,Bayside,5454
Hampton,4,h,2000000,PI,hockingstuart,10/09/2016,13.7,3188,4,3,4,615,248,1925,Bayside,5454
Hampton,4,h,2880000,S,Marshall,10/09/2016,13.7,3188,4,3,2,687,,,Bayside,5454
Hampton,5,h,1805000,S,Buxton,10/09/2016,13.7,3188,4,2,2,700,224,1950,Bayside,5454
Hampton,4,h,1460000,SP,Buxton,10/12/2016,13.7,3188,4,2,2,487,,,Bayside,5454
Hampton,3,h,1403000,S,Hodges,10/12/2016,13.7,3188,3,1,2,495,,,Bayside,5454
Hampton,3,h,1682000,S,Buxton,10/12/2016,13.7,3188,3,1,1,767,,,Bayside,5454
Hampton,4,h,1875000,PI,Hodges,11/02/2017,13.7,3188,4,2,3,685,,,Bayside,5454
Hampton,4,h,2600000,S,Hodges,12/06/2016,13.7,3188,3,1,2,1504,162,1900,Bayside,5454
Hampton,2,u,685000,PI,RT,12/06/2016,13.7,3188,2,1,2,0,,,Bayside,5454
Hampton,4,h,2400000,PI,Nick,12/11/2016,13.7,3188,4,2,2,663,,,Bayside,5454
Hampton,5,h,3470000,SP,Marshall,12/11/2016,13.7,3188,5,3,4,670,413,2008,Bayside,5454
Hampton,2,h,1615000,SA,Chisholm,12/11/2016,13.7,3188,2,1,1,801,,1934,Bayside,5454
Hampton,4,h,1450000,S,Buxton,12/11/2016,13.7,3188,4,2,3,450,,,Bayside,5454
Hampton,2,u,786000,S,Buxton,13/08/2016,13.7,3188,2,1,1,162,,1970,Bayside,5454
Hampton,2,u,742000,S,hockingstuart,14/05/2016,13.7,3188,2,3,2,245,,,Bayside,5454
Hampton,3,h,1050000,S,Hodges,15/10/2016,13.7,3188,3,2,2,357,120,1970,Bayside,5454
Hampton,2,h,1690000,S,Buxton,15/10/2016,13.7,3188,2,1,1,319,,,Bayside,5454
Hampton,3,u,810000,S,Buxton,15/10/2016,13.7,3188,3,1,1,195,115,1960,Bayside,5454
Hampton,3,h,1460000,S,Buxton,15/10/2016,13.7,3188,3,2,2,413,137,1970,Bayside,5454
Hampton,3,h,1620000,SP,Buxton,15/10/2016,13.7,3188,3,1,2,783,,,Bayside,5454
Hampton,3,h,1420000,S,hockingstuart,16/07/2016,13.7,3188,3,2,2,277,,2012,Bayside,5454
Hampton,4,h,2400000,S,Marshall,17/09/2016,13.7,3188,4,2,4,802,,1935,Bayside,5454
Hampton,5,h,3075000,S,Marshall,17/09/2016,13.7,3188,3,2,2,830,204,1901,Bayside,5454
Hampton,5,h,3201000,S,Marshall,18/03/2017,13.7,3188,5,3,2,760,,1935,Bayside,5454
Hampton,2,u,875500,S,RT,18/03/2017,13.7,3188,2,2,1,225,118,1970,Bayside,5454
Hampton,3,t,1400000,S,Buxton,18/03/2017,13.7,3188,3,2,1,211,,2000,Bayside,5454
Hampton,3,u,1457500,S,hockingstuart,18/03/2017,13.7,3188,3,2,2,0,,,Bayside,5454
Hampton,5,h,2600000,PI,Hodges,18/03/2017,13.7,3188,5,4,2,1000,324,1950,Bayside,5454
Hampton,2,h,1465000,S,Marshall,18/03/2017,13.7,3188,2,1,2,581,,,Bayside,5454
Hampton,5,h,1705000,PI,Buxton,18/06/2016,13.7,3188,5,2,2,648,364,1950,Bayside,5454
Hampton,3,h,1610000,S,Nick,18/06/2016,13.7,3188,3,1,2,569,,,Bayside,5454
Hampton,2,u,750000,PI,hockingstuart,18/06/2016,13.7,3188,2,1,2,153,,1970,Bayside,5454
Hampton,3,h,1320000,S,hockingstuart,18/06/2016,13.7,3188,3,2,2,320,,,Bayside,5454
Hampton,2,u,896000,S,hockingstuart,19/11/2016,13.7,3188,2,2,2,677,,,Bayside,5454
Hampton,3,h,1450000,S,RT,19/11/2016,13.7,3188,3,2,2,413,,,Bayside,5454
Hampton,2,u,898000,S,Marshall,19/11/2016,13.7,3188,2,1,1,266,,1970,Bayside,5454
Hampton,4,h,1515000,S,hockingstuart,19/11/2016,13.7,3188,4,2,0,611,613,1950,Bayside,5454
Hampton,5,h,2980000,S,hockingstuart,19/11/2016,13.7,3188,5,3,2,694,323,2011,Bayside,5454
Hampton,4,h,2200000,PI,Hodges,23/04/2016,13.7,3188,4,3,4,583,305,2000,Bayside,5454
Hampton,1,u,500000,SP,Marshall,24/09/2016,13.7,3188,1,1,1,0,,,Bayside,5454
Hampton,3,t,1100000,S,Hodges,24/09/2016,13.7,3188,3,2,1,355,140,1987,Bayside,5454
Hampton,2,u,800000,SP,Buxton,25/02/2017,13.7,3188,2,1,2,282,,,Bayside,5454
Hampton,4,h,3325000,S,Marshall,25/02/2017,13.7,3188,4,3,2,627,303,1997,Bayside,5454
Hampton,2,u,691000,S,Buxton,25/02/2017,13.7,3188,2,1,1,0,,,Bayside,5454
Hampton,2,u,450000,PI,Buxton,25/02/2017,13.7,3188,2,2,1,0,70,2007,Bayside,5454
Hampton,2,u,738000,S,Buxton,26/07/2016,13.7,3188,2,1,2,3414,,,Bayside,5454
Hampton,3,t,1140000,S,hockingstuart,26/07/2016,13.7,3188,3,2,2,224,,1999,Bayside,5454
Hampton,2,u,500000,PI,Hodges,27/06/2016,13.7,3188,2,1,1,0,61,1970,Bayside,5454
Hampton,4,h,1460000,S,Buxton,27/06/2016,13.7,3188,4,3,2,562,228,1950,Bayside,5454
Hampton,4,h,2800000,VB,RT,27/06/2016,13.7,3188,4,3,2,1093,,,Bayside,5454
Hampton,3,t,820000,VB,Buxton,27/11/2016,13.7,3188,3,2,2,0,,,Bayside,5454
Hampton,2,t,915500,S,Biggin,27/11/2016,13.7,3188,2,2,1,0,148,,Bayside,5454
Hampton,4,h,1740000,S,Marshall,27/11/2016,13.7,3188,4,3,2,414,209,1950,Bayside,5454
Hampton,1,h,2450000,S,Buxton,27/11/2016,13.7,3188,1,2,0,994,,,Bayside,5454
Hampton,4,h,1800000,S,RT,28/05/2016,13.7,3188,4,2,1,667,184,1935,Bayside,5454
Hampton,4,h,2160000,S,hockingstuart,28/05/2016,13.7,3188,4,2,1,577,231,1940,Bayside,5454
Hampton,3,h,1800000,S,Buxton,28/08/2016,13.7,3188,2,2,2,920,,,Bayside,5454
Hampton,3,h,2439500,S,Hodges,28/08/2016,13.7,3188,3,2,2,662,,1880,Bayside,5454
Hampton,4,h,2250000,S,Buxton,28/08/2016,13.7,3188,5,2,2,647,260,1925,Bayside,5454
Hampton,4,h,2130000,S,hockingstuart,30/07/2016,13.7,3188,4,2,2,714,188,1925,Bayside,5454
Hampton East,2,u,400000,S,Greg,04/03/2017,14.5,3188,2,1,1,0,75,1960,Bayside,2356
Hampton East,3,h,952000,S,Hodges,12/11/2016,14.5,3188,3,2,2,246,,,Bayside,2356
Hampton East,3,h,1255000,S,Hodges,13/08/2016,14.5,3188,3,2,2,614,,,Bayside,2356
Hampton East,3,t,1020000,S,Buxton,14/05/2016,14.5,3188,2,2,2,221,171,,Bayside,2356
Hampton East,3,h,926000,S,Buxton,18/06/2016,14.5,3188,2,2,2,393,140,1950,Bayside,2356
Hampton East,3,h,1070000,S,Hodges,19/11/2016,14.5,3188,3,1,3,583,106,1970,Bayside,2356
Hampton East,2,u,801000,S,Buxton,19/11/2016,14.5,3188,2,1,1,217,107,1994,Bayside,2356
Hampton East,3,t,1150000,S,McGrath,22/08/2016,14.5,3188,3,2,1,0,3,2005,Bayside,2356
Hampton East,2,u,472000,S,Hodges,25/02/2017,14.5,3188,2,1,1,215,68,2007,Kingston,2356
Hampton East,3,h,1471000,S,McGrath,25/02/2017,14.5,3188,3,2,2,732,,,Bayside,2356
Hampton East,2,h,830000,PI,Buxton,27/06/2016,14.5,3188,2,1,2,658,,,Bayside,2356
Hampton East,3,h,1195000,S,Ray,27/11/2016,14.5,3188,3,1,2,601,,,Bayside,2356
Hampton East,3,h,1300000,S,Buxton,28/05/2016,14.5,3188,3,2,2,586,150,1950,Bayside,2356
Hampton East,4,h,1416000,S,Buxton,28/08/2016,14.5,3188,4,2,2,575,,,Bayside,2356
Hampton East,4,h,1200000,S,Buxton,28/08/2016,14.5,3188,4,2,2,0,154,2002,Kingston,2356
Hampton East,3,u,865000,S,hockingstuart,28/08/2016,14.5,3188,3,2,2,317,,,Bayside,2356
Hawthorn,4,h,1650000,PI,Jellis,03/09/2016,4.6,3122,4,2,2,317,210,2005,Boroondara,11308
Hawthorn,3,h,5100000,S,Jellis,03/12/2016,4.6,3122,3,2,3,1038,,,Boroondara,11308
Hawthorn,4,h,2670000,S,Jellis,03/12/2016,4.6,3122,4,2,1,336,235,1905,Boroondara,11308
Hawthorn,3,h,1480000,S,Jellis,03/12/2016,4.6,3122,3,1,0,228,116,,Boroondara,11308
Hawthorn,1,u,348000,S,Woodards,03/12/2016,4.6,3122,1,1,1,0,53,1950,Boroondara,11308
Hawthorn,1,u,320000,VB,Fletchers,03/12/2016,4.6,3122,1,1,0,0,,,Boroondara,11308
Hawthorn,3,u,1189000,S,Marshall,03/12/2016,4.6,3122,3,1,1,181,122,1969,Boroondara,11308
Hawthorn,2,u,610000,PI,Marshall,04/03/2017,4.6,3122,2,2,1,85,82,2014,Boroondara,11308
Hawthorn,2,u,575000,S,Nelson,04/03/2017,4.6,3122,2,1,1,0,,,Boroondara,11308
Hawthorn,2,u,600000,S,Nelson,04/03/2017,4.6,3122,2,1,1,0,,,Boroondara,11308
Hawthorn,1,u,492000,S,Jellis,04/03/2017,4.6,3122,1,1,1,0,63,1995,Boroondara,11308
Hawthorn,2,u,891000,S,Marshall,04/06/2016,4.6,3122,3,1,1,1585,,1970,Boroondara,11308
Hawthorn,2,u,806000,S,Noel,04/06/2016,4.6,3122,2,1,1,0,64,1930,Boroondara,11308
Hawthorn,2,h,1155000,S,Jellis,04/06/2016,4.6,3122,2,1,2,235,,,Boroondara,11308
Hawthorn,3,h,2000000,S,Nelson,06/08/2016,4.6,3122,3,2,1,460,176,1940,Boroondara,11308
Hawthorn,2,u,500000,VB,Marshall,06/08/2016,4.6,3122,2,1,1,0,,2007,Boroondara,11308
Hawthorn,2,u,753000,S,Marshall,07/05/2016,4.6,3122,2,1,2,0,88,1960,Boroondara,11308
Hawthorn,1,u,330000,PI,RT,07/05/2016,4.6,3122,1,1,1,0,52,1970,Boroondara,11308
Hawthorn,3,h,1420000,S,Marshall,07/05/2016,4.6,3122,3,1,0,218,108,1890,Boroondara,11308
Hawthorn,3,u,956000,S,Jellis,07/11/2016,4.6,3122,3,2,2,189,,,Boroondara,11308
Hawthorn,2,u,418000,S,Dingle,07/11/2016,4.6,3122,2,1,0,1056,,,Boroondara,11308
Hawthorn,2,u,495000,S,Fletchers,07/11/2016,4.6,3122,2,1,1,0,60,2014,Boroondara,11308
Hawthorn,2,u,525000,S,Biggin,07/11/2016,4.6,3122,2,1,1,0,,,Boroondara,11308
Hawthorn,1,u,292000,S,Woodards,07/11/2016,4.6,3122,1,1,0,0,56,1966,Boroondara,11308
Hawthorn,2,u,430000,S,Nelson,07/11/2016,4.6,3122,2,1,1,1997,,,Boroondara,11308
Hawthorn,1,u,365000,PI,Jellis,08/10/2016,4.6,3122,1,1,1,0,,1975,Boroondara,11308
Hawthorn,2,u,580000,S,hockingstuart,08/10/2016,4.6,3122,2,1,1,1089,76,2003,Boroondara,11308
Hawthorn,3,h,1300000,S,Marshall,08/10/2016,4.6,3122,3,2,1,341,155,1938,Boroondara,11308
Hawthorn,3,h,1300000,S,Nelson,08/10/2016,4.6,3122,3,1,0,232,90,1900,Boroondara,11308
Hawthorn,2,u,575000,S,hockingstuart,08/10/2016,4.6,3122,2,2,1,0,,,Boroondara,11308
Hawthorn,1,u,335000,VB,Jellis,10/09/2016,4.6,3122,1,1,1,3132,,,Boroondara,11308
Hawthorn,2,u,440000,SP,Jellis,10/09/2016,4.6,3122,2,1,1,0,52,1970,Boroondara,11308
Hawthorn,3,u,1000000,PI,Kay,10/09/2016,4.6,3122,3,3,2,0,145,1999,Boroondara,11308
Hawthorn,4,h,2610000,S,Marshall,10/09/2016,4.6,3122,4,2,7,0,,,Boroondara,11308
Hawthorn,3,h,1741000,S,Marshall,10/09/2016,4.6,3122,3,1,1,383,109,1910,Boroondara,11308
Hawthorn,3,h,2325000,S,Jellis,10/09/2016,4.6,3122,3,2,1,373,,,Boroondara,11308
Hawthorn,2,u,545000,S,Jellis,10/12/2016,4.6,3122,2,1,1,0,,2004,Boroondara,11308
Hawthorn,2,u,655000,S,hockingstuart,10/12/2016,4.6,3122,2,1,1,0,78,1960,Boroondara,11308
Hawthorn,2,h,2920000,S,Jellis,10/12/2016,4.6,3122,2,1,3,791,,1928,Boroondara,11308
Hawthorn,1,u,488000,S,Marshall,10/12/2016,4.6,3122,1,1,1,0,57,2004,Boroondara,11308
Hawthorn,3,h,1510000,S,Marshall,10/12/2016,4.6,3122,3,2,2,264,,1970,Boroondara,11308
Hawthorn,1,u,450000,S,Collins,11/03/2017,4.6,3122,1,1,1,0,,,Boroondara,11308
Hawthorn,3,h,2065000,S,Jellis,12/06/2016,4.6,3122,3,1,1,351,150,1910,Boroondara,11308
Hawthorn,1,u,350000,VB,Noel,12/11/2016,4.6,3122,1,1,1,0,51,1960,Boroondara,11308
Hawthorn,2,u,645000,S,Jellis,12/11/2016,4.6,3122,2,1,1,0,,,Boroondara,11308
Hawthorn,3,t,1400000,S,Jellis,12/11/2016,4.6,3122,3,2,2,299,,1960,Boroondara,11308
Hawthorn,3,h,1712000,S,Marshall,12/11/2016,4.6,3122,3,1,1,342,130,1900,Boroondara,11308
Hawthorn,2,u,520000,PI,CASTRAN,13/08/2016,4.6,3122,2,1,1,0,,,Boroondara,11308
Hawthorn,1,u,480000,VB,Jellis,13/08/2016,4.6,3122,1,1,1,0,50,1940,Boroondara,11308
Hawthorn,2,u,630000,S,Jellis,13/08/2016,4.6,3122,2,1,1,71,,,Boroondara,11308
Hawthorn,4,h,3225000,S,Jellis,13/08/2016,4.6,3122,4,2,2,665,220,1890,Boroondara,11308
Hawthorn,2,u,517000,S,Jellis,14/05/2016,4.6,3122,2,1,1,0,,,Boroondara,11308
Hawthorn,1,u,320000,VB,Marshall,15/10/2016,4.6,3122,1,1,1,0,,,Boroondara,11308
Hawthorn,2,h,1828500,S,Jellis,15/10/2016,4.6,3122,2,1,0,243,,1885,Boroondara,11308
Hawthorn,1,u,400000,PI,Biggin,15/10/2016,4.6,3122,1,1,1,0,41,1950,Boroondara,11308
Hawthorn,4,u,1650000,VB,Kay,15/10/2016,4.6,3122,4,2,3,207,180,2002,Boroondara,11308
Hawthorn,5,h,3950000,S,Jellis,16/04/2016,4.6,3122,4,2,3,1236,340,1890,Boroondara,11308
Hawthorn,2,u,587500,S,Jellis,16/07/2016,4.6,3122,2,1,1,1099,72,1965,Boroondara,11308
Hawthorn,2,u,560000,S,hockingstuart,16/07/2016,4.6,3122,2,1,1,0,70,2013,Boroondara,11308
Hawthorn,4,h,1936000,S,Kay,17/09/2016,4.6,3122,4,2,1,218,173,1890,Boroondara,11308
Hawthorn,5,h,4250000,PI,Marshall,17/09/2016,4.6,3122,5,4,3,1275,435,1930,Boroondara,11308
Hawthorn,5,h,3500000,VB,Marshall,17/09/2016,4.6,3122,5,1,3,740,5,,Boroondara,11308
Hawthorn,2,u,487500,S,Kay,17/09/2016,4.6,3122,2,1,1,0,,,Boroondara,11308
Hawthorn,3,u,630000,S,Jellis,18/03/2017,4.6,3122,3,1,1,0,75,1970,Boroondara,11308
Hawthorn,3,h,1560000,PI,Jellis,18/03/2017,4.6,3122,3,2,0,198,148,1910,Boroondara,11308
Hawthorn,2,h,2265000,S,Morrison,18/03/2017,4.6,3122,2,1,1,460,,,Boroondara,11308
Hawthorn,3,u,840000,VB,hockingstuart,18/03/2017,4.6,3122,3,2,2,0,88,2014,Boroondara,11308
Hawthorn,3,h,1780000,SP,Jellis,18/03/2017,4.6,3122,3,3,2,88,178,2011,Boroondara,11308
Hawthorn,2,u,605000,S,Jellis,18/03/2017,4.6,3122,2,1,1,0,,,Boroondara,11308
Hawthorn,2,u,535000,S,Jellis,18/06/2016,4.6,3122,2,1,1,1228,,1970,Boroondara,11308
Hawthorn,2,u,815000,PI,Jellis,18/06/2016,4.6,3122,2,1,1,0,93,1940,Boroondara,11308
Hawthorn,3,u,1975000,VB,hockingstuart,18/06/2016,4.6,3122,3,2,1,0,196,2010,Boroondara,11308
Hawthorn,2,u,445000,PI,Jellis,18/06/2016,4.6,3122,2,1,1,0,,1960,Boroondara,11308
Hawthorn,2,u,663000,S,Marshall,19/11/2016,4.6,3122,2,1,1,0,,,Boroondara,11308
Hawthorn,2,u,657500,S,Jellis,19/11/2016,4.6,3122,2,1,1,728,73,1965,Boroondara,11308
Hawthorn,4,h,5050000,VB,Kay,19/11/2016,4.6,3122,4,4,2,905,373,1913,Boroondara,11308
Hawthorn,1,u,445000,S,Biggin,19/11/2016,4.6,3122,1,1,1,0,52,1970,Boroondara,11308
Hawthorn,2,u,750000,VB,Jellis,19/11/2016,4.6,3122,2,1,1,747,,2007,Boroondara,11308
Hawthorn,3,h,1180000,S,Jellis,19/11/2016,4.6,3122,3,1,3,218,92,1900,Boroondara,11308
Hawthorn,2,u,470000,VB,hockingstuart,22/05/2016,4.6,3122,2,1,1,0,70,1970,Boroondara,11308
Hawthorn,2,u,485000,VB,LITTLE,22/05/2016,4.6,3122,2,1,1,0,76,2005,Boroondara,11308
Hawthorn,1,u,290000,S,Biggin,22/05/2016,4.6,3122,1,1,1,1568,,,Boroondara,11308
Hawthorn,4,h,1800000,SP,Noel,22/08/2016,4.6,3122,3,2,4,601,158,1940,Boroondara,11308
Hawthorn,2,u,805000,S,Kay,22/08/2016,4.6,3122,2,1,1,0,,1970,Boroondara,11308
Hawthorn,3,h,1855000,S,Marshall,22/08/2016,4.6,3122,3,1,1,304,125,1900,Boroondara,11308
Hawthorn,3,h,1377000,S,Jellis,22/08/2016,4.6,3122,3,1,2,314,,1890,Boroondara,11308
Hawthorn,2,u,665000,S,Jellis,23/04/2016,4.6,3122,2,1,3,0,70,1965,Boroondara,11308
Hawthorn,2,u,751000,S,RT,24/09/2016,4.6,3122,2,1,1,711,,,Boroondara,11308
Hawthorn,3,h,1551000,S,Jellis,24/09/2016,4.6,3122,3,1,1,199,103,1890,Boroondara,11308
Hawthorn,1,u,415000,S,Woodards,24/09/2016,4.6,3122,1,1,1,0,,,Boroondara,11308
Hawthorn,2,u,743000,S,Jellis,24/09/2016,4.6,3122,2,1,2,0,,,Boroondara,11308
Hawthorn,2,h,1535000,S,LITTLE,25/02/2017,4.6,3122,2,1,0,243,,,Boroondara,11308
Hawthorn,2,u,612500,S,Marshall,25/02/2017,4.6,3122,2,1,1,859,71,1960,Boroondara,11308
Hawthorn,3,h,2410000,S,Jellis,25/02/2017,4.6,3122,3,2,0,249,171,1890,Boroondara,11308
Hawthorn,2,u,690000,S,Jellis,25/02/2017,4.6,3122,2,1,1,82,,,Boroondara,11308
Hawthorn,2,u,695000,S,Jellis,26/07/2016,4.6,3122,2,1,1,3194,,,Boroondara,11308
Hawthorn,2,u,715000,S,Marshall,27/11/2016,4.6,3122,2,1,1,0,82,2001,Boroondara,11308
Hawthorn,3,h,2375000,VB,Jellis,27/11/2016,4.6,3122,3,2,2,472,,,Boroondara,11308
Hawthorn,3,h,1980000,S,Jellis,27/11/2016,4.6,3122,3,2,1,151,,,Boroondara,11308
